id_medidor,id_suministro,marca_medidor,tecnologia_medidor,numero_serie,fecha_instalacion,fecha_retiro,estado_medidor
2008109,1007102,Actaris,Electrónico,ACT-562XXX,2023-05-30,2024-09-06,RETIRADO
2008110,1007103,Elster,AMI,ELS-467XXX,2024-06-03,,ACTIVO
2008111,1007104,Actaris,AMI,ACT-479XXX,2024-08-17,,ACTIVO
2008112,1007105,Actaris,Electrónico,ACT-959XXX,2022-05-04,2024-01-07,RETIRADO
2008113,1007106,Actaris,AMI,ACT-457XXX,2023-10-30,,ACTIVO
2008114,1007107,Actaris,AMI,ACT-706XXX,2024-06-08,,ACTIVO
2008115,1007108,Actaris,AMI,ACT-299XXX,2024-07-12,,ACTIVO
2008116,1007109,Holley,AMI,HOL-134XXX,2023-12-13,,ACTIVO
2008117,1007110,Iskra,Electrónico,ISK-967XXX,2023-11-22,,ACTIVO
2008118,1007111,Iskra,AMI,ISK-396XXX,2023-10-23,,ACTIVO
2008119,1007112,Elster,AMI,ELS-277XXX,2024-12-24,,ACTIVO
2008120,1007113,Landis+Gyr,Electrónico,LAN-996XXX,2024-11-04,,ACTIVO
2008121,1007114,Landis+Gyr,AMI,LAN-161XXX,2022-11-16,,ACTIVO
2008122,1007115,Iskra,Electromecánico,ISK-337XXX,2023-09-01,,ACTIVO
2008123,1007116,Holley,Electrónico,HOL-642XXX,2024-12-29,,ACTIVO
2008124,1007117,Holley,AMI,HOL-990XXX,2024-06-16,,ACTIVO
2008125,1007118,Iskra,AMI,ISK-778XXX,2024-07-17,2024-12-31,RETIRADO
2008126,1007118,Itron,AMI,ITR-135XXX,2024-12-31,,ACTIVO
2008127,1007119,Actaris,Electrónico,ACT-673XXX,2024-09-20,,ACTIVO
2008128,1007120,Holley,AMI,HOL-599XXX,2022-09-14,,ACTIVO
2008129,1007121,Landis+Gyr,Electrónico,LAN-679XXX,2024-10-06,,ACTIVO
2008130,1007122,Iskra,Electrónico,ISK-669XXX,2024-09-10,,ACTIVO
2008131,1007123,Elster,AMI,ELS-579XXX,2024-12-25,,ACTIVO
2008132,1007124,Holley,AMI,HOL-610XXX,2022-09-30,,ACTIVO
2008133,1007125,Iskra,AMI,ISK-666XXX,2023-03-10,,ACTIVO
2008134,1007126,Actaris,AMI,ACT-471XXX,2022-12-10,,ACTIVO
2008135,1007127,Holley,Electrónico,HOL-234XXX,2024-02-19,,ACTIVO
2008136,1007128,Landis+Gyr,AMI,LAN-505XXX,2024-12-06,2024-12-31,RETIRADO
2008137,1007128,Itron,Electrónico,ITR-843XXX,2024-12-31,,ACTIVO
2008138,1007129,Landis+Gyr,AMI,LAN-106XXX,2022-08-18,,ACTIVO
2008139,1007130,Landis+Gyr,Electrónico,LAN-285XXX,2023-11-16,,ACTIVO
2008140,1007131,Actaris,Electrónico,ACT-238XXX,2024-09-12,,ACTIVO
2008141,1007132,Elster,AMI,ELS-645XXX,2024-03-10,,ACTIVO
2008142,1007133,Landis+Gyr,AMI,LAN-542XXX,2024-12-24,,ACTIVO
2008143,1007134,Actaris,Electrónico,ACT-651XXX,2023-12-09,,ACTIVO
2008144,1007135,Iskra,AMI,ISK-572XXX,2022-04-14,,ACTIVO
2008145,1007136,Itron,Electrónico,ITR-841XXX,2024-12-30,,ACTIVO
2008146,1007137,Landis+Gyr,Electrónico,LAN-149XXX,2024-12-24,,ACTIVO
2008147,1007138,Actaris,AMI,ACT-289XXX,2024-06-26,2024-12-23,RETIRADO
2008148,1007139,Landis+Gyr,AMI,LAN-864XXX,2024-05-22,,ACTIVO
2008149,1007140,Landis+Gyr,AMI,LAN-545XXX,2024-02-03,,ACTIVO
2008150,1007141,Actaris,Electrónico,ACT-415XXX,2024-11-15,,ACTIVO
2008151,1007142,Itron,Electrónico,ITR-124XXX,2024-11-28,,ACTIVO
2008152,1007143,Iskra,Electrónico,ISK-823XXX,2022-06-15,,ACTIVO
2008153,1007144,Elster,Electrónico,ELS-166XXX,2020-01-11,,ACTIVO
2008154,1007145,Elster,Electrónico,ELS-406XXX,2022-04-05,,ACTIVO
2008155,1007146,Itron,Electrónico,ITR-327XXX,2021-09-24,,ACTIVO
2008156,1007147,Holley,AMI,HOL-424XXX,2024-12-31,,ACTIVO
2008157,1007148,Holley,AMI,HOL-918XXX,2023-11-04,,ACTIVO
2008158,1007149,Itron,AMI,ITR-802XXX,2024-12-03,,ACTIVO
2008159,1007150,Landis+Gyr,AMI,LAN-787XXX,2024-08-02,,ACTIVO
2008160,1007151,Iskra,Electrónico,ISK-711XXX,2024-12-21,,ACTIVO
2008161,1007152,Actaris,Electrónico,ACT-514XXX,2024-03-08,,ACTIVO
2008162,1007153,Itron,Electrónico,ITR-365XXX,2024-03-26,,ACTIVO
2008163,1007154,Iskra,Electrónico,ISK-223XXX,2024-12-18,,ACTIVO
2008164,1007155,Iskra,Electrónico,ISK-198XXX,2022-08-21,2023-03-19,RETIRADO
2008165,1007156,Iskra,Electromecánico,ISK-424XXX,2024-11-03,,ACTIVO
2008166,1007157,Landis+Gyr,AMI,LAN-746XXX,2023-12-26,,ACTIVO
2008167,1007158,Elster,AMI,ELS-617XXX,2024-01-31,,ACTIVO
2008168,1007159,Iskra,AMI,ISK-900XXX,2024-12-20,,ACTIVO
2008169,1007160,Elster,Electromecánico,ELS-359XXX,2023-12-07,,ACTIVO
2008170,1007161,Actaris,Electrónico,ACT-600XXX,2023-03-09,,ACTIVO
2008171,1007162,Landis+Gyr,Electrónico,LAN-774XXX,2024-11-22,,ACTIVO
2008172,1007163,Landis+Gyr,AMI,LAN-182XXX,2024-08-11,,ACTIVO
2008173,1007164,Elster,AMI,ELS-307XXX,2022-05-16,,ACTIVO
2008174,1007165,Landis+Gyr,Electrónico,LAN-613XXX,2024-10-18,,ACTIVO
2008175,1007166,Holley,Electrónico,HOL-913XXX,2023-06-03,2024-05-20,RETIRADO
2008176,1007167,Holley,Electrónico,HOL-250XXX,2024-01-29,,ACTIVO
2008177,1007168,Itron,Electrónico,ITR-288XXX,2024-06-21,,ACTIVO
2008178,1007169,Actaris,Electrónico,ACT-371XXX,2024-04-03,,ACTIVO
2008179,1007170,Elster,Electrónico,ELS-603XXX,2024-02-14,,ACTIVO
2008180,1007171,Elster,AMI,ELS-605XXX,2024-04-15,2024-12-31,RETIRADO
2008181,1007171,Holley,AMI,HOL-734XXX,2024-12-31,,ACTIVO
2008182,1007172,Iskra,Electromecánico,ISK-888XXX,2024-11-29,,ACTIVO
2008183,1007173,Landis+Gyr,AMI,LAN-573XXX,2023-12-09,,ACTIVO
2008184,1007174,Actaris,AMI,ACT-495XXX,2023-02-07,,ACTIVO
2008185,1007175,Actaris,Electrónico,ACT-641XXX,2024-10-01,,ACTIVO
2008186,1007176,Itron,Electrónico,ITR-461XXX,2024-12-30,,ACTIVO
2008187,1007177,Holley,AMI,HOL-875XXX,2024-09-09,,ACTIVO
2008188,1007178,Holley,AMI,HOL-482XXX,2024-06-30,,ACTIVO
2008189,1007179,Landis+Gyr,Electrónico,LAN-773XXX,2024-08-11,,ACTIVO
2008190,1007180,Iskra,AMI,ISK-641XXX,2022-09-19,2024-02-01,RETIRADO
2008191,1007180,Landis+Gyr,Electrónico,LAN-625XXX,2024-12-17,,ACTIVO
2008192,1007181,Elster,AMI,ELS-265XXX,2024-10-07,,ACTIVO
2008193,1007182,Elster,AMI,ELS-456XXX,2023-04-07,2024-10-21,RETIRADO
2008194,1007182,Holley,AMI,HOL-294XXX,2024-12-12,,ACTIVO
2008195,1007183,Itron,Electromecánico,ITR-189XXX,2023-08-23,,ACTIVO
2008196,1007184,Itron,AMI,ITR-427XXX,2024-06-05,,ACTIVO
2008197,1007185,Holley,Electrónico,HOL-559XXX,2024-01-26,2024-12-22,RETIRADO
2008198,1007186,Iskra,Electrónico,ISK-279XXX,2024-08-19,,ACTIVO
2008199,1007187,Elster,AMI,ELS-850XXX,2024-12-11,,ACTIVO
2008200,1007188,Elster,Electromecánico,ELS-378XXX,2024-02-23,,ACTIVO
2008201,1007189,Landis+Gyr,AMI,LAN-562XXX,2024-09-21,,ACTIVO
2008202,1007190,Landis+Gyr,Electrónico,LAN-952XXX,2024-03-18,,ACTIVO
2008203,1007191,Landis+Gyr,Electrónico,LAN-948XXX,2023-12-27,,ACTIVO
2008204,1007192,Actaris,AMI,ACT-218XXX,2024-09-27,,ACTIVO
2008205,1007193,Elster,Electrónico,ELS-597XXX,2021-04-27,,ACTIVO
2008206,1007194,Itron,AMI,ITR-169XXX,2024-12-23,,ACTIVO
2008207,1007195,Iskra,Electrónico,ISK-729XXX,2023-08-27,,ACTIVO
2008208,1007196,Iskra,Electrónico,ISK-711XXX,2024-08-09,,ACTIVO
2008209,1007197,Itron,Electrónico,ITR-916XXX,2024-12-29,,ACTIVO
2008210,1007198,Elster,AMI,ELS-728XXX,2024-12-27,,ACTIVO
2008211,1007199,Iskra,Electrónico,ISK-745XXX,2024-11-26,,ACTIVO
2008212,1007200,Itron,AMI,ITR-589XXX,2024-02-09,,ACTIVO
2008213,1007201,Itron,AMI,ITR-888XXX,2024-09-16,,ACTIVO
2008214,1007202,Elster,AMI,ELS-235XXX,2024-01-30,,ACTIVO
2008215,1007203,Itron,Electrónico,ITR-118XXX,2024-08-12,,ACTIVO
2008216,1007204,Itron,Electrónico,ITR-131XXX,2024-11-05,,ACTIVO
2008217,1007205,Holley,AMI,HOL-891XXX,2024-11-26,,ACTIVO
2008218,1007206,Itron,AMI,ITR-986XXX,2024-02-24,,ACTIVO
2008219,1007207,Holley,Electrónico,HOL-831XXX,2024-08-01,,ACTIVO
2008220,1007208,Landis+Gyr,AMI,LAN-920XXX,2024-02-05,2024-12-31,RETIRADO
2008221,1007208,Iskra,Electrónico,ISK-224XXX,2024-12-31,,ACTIVO
2008222,1007209,Itron,Electrónico,ITR-265XXX,2023-09-30,,ACTIVO
2008223,1007210,Landis+Gyr,AMI,LAN-711XXX,2024-09-01,,ACTIVO
2008224,1007211,Itron,Electromecánico,ITR-388XXX,2024-02-17,,ACTIVO
2008225,1007212,Itron,Electrónico,ITR-635XXX,2024-09-28,,ACTIVO
2008226,1007213,Landis+Gyr,Electrónico,LAN-166XXX,2023-10-07,,ACTIVO
2008227,1007214,Actaris,Electrónico,ACT-503XXX,2023-08-16,,ACTIVO
2008228,1007215,Iskra,AMI,ISK-694XXX,2024-06-15,,ACTIVO
2008229,1007216,Landis+Gyr,AMI,LAN-668XXX,2024-02-13,,ACTIVO
2008230,1007217,Actaris,Electrónico,ACT-287XXX,2023-03-05,,ACTIVO
2008231,1007218,Elster,Electrónico,ELS-221XXX,2023-09-03,,ACTIVO
2008232,1007219,Itron,Electrónico,ITR-338XXX,2023-12-12,,ACTIVO
2008233,1007220,Elster,Electromecánico,ELS-802XXX,2024-07-20,,ACTIVO
2008234,1007221,Landis+Gyr,AMI,LAN-394XXX,2024-12-17,2024-12-31,RETIRADO
2008235,1007221,Elster,AMI,ELS-832XXX,2024-12-31,,ACTIVO
2008236,1007222,Landis+Gyr,AMI,LAN-159XXX,2024-10-25,,ACTIVO
2008237,1007223,Iskra,Electrónico,ISK-879XXX,2023-10-31,2024-11-09,RETIRADO
2008238,1007224,Iskra,AMI,ISK-343XXX,2024-10-14,,ACTIVO
2008239,1007225,Elster,AMI,ELS-742XXX,2024-12-27,,ACTIVO
2008240,1007226,Holley,AMI,HOL-658XXX,2024-12-28,,ACTIVO
2008241,1007227,Actaris,Electrónico,ACT-990XXX,2024-05-09,,ACTIVO
2008242,1007228,Holley,AMI,HOL-124XXX,2024-12-16,,ACTIVO
2008243,1007229,Actaris,Electrónico,ACT-757XXX,2024-12-31,,ACTIVO
2008244,1007230,Iskra,AMI,ISK-843XXX,2024-02-21,,ACTIVO
2008245,1007231,Itron,Electrónico,ITR-210XXX,2024-05-27,,ACTIVO
2008246,1007232,Iskra,AMI,ISK-756XXX,2024-09-23,2024-12-31,RETIRADO
2008247,1007232,Landis+Gyr,Electrónico,LAN-571XXX,2024-12-31,,ACTIVO
2008248,1007233,Holley,AMI,HOL-828XXX,2023-03-24,,ACTIVO
2008249,1007234,Iskra,Electrónico,ISK-112XXX,2020-03-17,,ACTIVO
2008250,1007235,Itron,Electromecánico,ITR-946XXX,2024-09-12,,ACTIVO
2008251,1007236,Holley,AMI,HOL-690XXX,2024-10-13,,ACTIVO
2008252,1007237,Landis+Gyr,AMI,LAN-297XXX,2024-11-12,,ACTIVO
2008253,1007238,Actaris,AMI,ACT-834XXX,2024-12-13,,ACTIVO
2008254,1007239,Iskra,Electrónico,ISK-641XXX,2021-11-21,,ACTIVO
2008255,1007240,Itron,Electrónico,ITR-751XXX,2023-06-27,,ACTIVO
2008256,1007241,Itron,Electrónico,ITR-432XXX,2024-11-03,,ACTIVO
2008257,1007242,Iskra,Electromecánico,ISK-485XXX,2024-03-20,,ACTIVO
2008258,1007243,Actaris,AMI,ACT-468XXX,2023-11-02,,ACTIVO
2008259,1007244,Elster,Electrónico,ELS-664XXX,2024-03-17,,ACTIVO
2008260,1007245,Itron,Electrónico,ITR-343XXX,2024-06-08,,ACTIVO
2008261,1007246,Landis+Gyr,AMI,LAN-291XXX,2023-08-17,,ACTIVO
2008262,1007247,Iskra,AMI,ISK-319XXX,2024-11-02,2024-12-31,RETIRADO
2008263,1007247,Holley,AMI,HOL-529XXX,2024-12-31,2024-12-31,RETIRADO
2008264,1007247,Itron,Electrónico,ITR-995XXX,2024-12-31,,ACTIVO
2008265,1007248,Landis+Gyr,AMI,LAN-125XXX,2024-07-17,,ACTIVO
2008266,1007249,Landis+Gyr,Electrónico,LAN-370XXX,2024-05-24,,ACTIVO
2008267,1007250,Actaris,Electrónico,ACT-189XXX,2024-07-02,,ACTIVO
2008268,1007251,Elster,AMI,ELS-214XXX,2024-08-22,,ACTIVO
2008269,1007252,Elster,Electrónico,ELS-992XXX,2024-12-30,,ACTIVO
2008270,1007253,Itron,Electrónico,ITR-487XXX,2024-11-30,,ACTIVO
2008271,1007254,Landis+Gyr,AMI,LAN-905XXX,2023-04-17,,ACTIVO
2008272,1007255,Elster,Electrónico,ELS-430XXX,2024-07-10,,ACTIVO
2008273,1007256,Iskra,AMI,ISK-594XXX,2024-09-25,,ACTIVO
2008274,1007257,Landis+Gyr,AMI,LAN-286XXX,2024-06-23,,ACTIVO
2008275,1007258,Landis+Gyr,Electromecánico,LAN-428XXX,2024-11-06,,ACTIVO
2008276,1007259,Holley,AMI,HOL-838XXX,2024-09-18,,ACTIVO
2008277,1007260,Actaris,Electromecánico,ACT-661XXX,2019-03-11,,ACTIVO
2008278,1007261,Itron,AMI,ITR-503XXX,2020-06-28,2024-03-19,RETIRADO
2008279,1007262,Actaris,Electrónico,ACT-867XXX,2024-01-13,,ACTIVO
2008280,1007263,Actaris,AMI,ACT-828XXX,2024-10-10,,ACTIVO
2008281,1007264,Itron,Electromecánico,ITR-996XXX,2024-12-02,,ACTIVO
2008282,1007265,Elster,AMI,ELS-811XXX,2024-12-20,,ACTIVO
2008283,1007266,Holley,Electromecánico,HOL-407XXX,2024-10-20,,ACTIVO
2008284,1007267,Itron,Electrónico,ITR-459XXX,2024-05-28,,ACTIVO
2008285,1007268,Itron,Electrónico,ITR-942XXX,2024-02-02,,ACTIVO
2008286,1007269,Itron,AMI,ITR-429XXX,2024-10-01,,ACTIVO
2008287,1007270,Landis+Gyr,AMI,LAN-127XXX,2024-12-30,,ACTIVO
2008288,1007271,Holley,AMI,HOL-674XXX,2023-05-02,,ACTIVO
2008289,1007272,Actaris,Electrónico,ACT-703XXX,2024-08-19,,ACTIVO
2008290,1007273,Iskra,AMI,ISK-246XXX,2024-04-28,2024-11-25,RETIRADO
2008291,1007274,Landis+Gyr,AMI,LAN-923XXX,2024-06-17,,ACTIVO
2008292,1007275,Itron,Electrónico,ITR-514XXX,2024-11-08,,ACTIVO
2008293,1007276,Landis+Gyr,AMI,LAN-190XXX,2024-07-02,,ACTIVO
2008294,1007277,Iskra,Electrónico,ISK-338XXX,2024-01-19,,ACTIVO
2008295,1007278,Landis+Gyr,AMI,LAN-232XXX,2024-12-09,2024-12-31,RETIRADO
2008296,1007278,Actaris,Electrónico,ACT-451XXX,2024-12-31,,ACTIVO
2008297,1007279,Iskra,AMI,ISK-677XXX,2024-09-23,,ACTIVO
2008298,1007280,Iskra,Electrónico,ISK-327XXX,2022-07-01,,ACTIVO
2008299,1007281,Iskra,AMI,ISK-981XXX,2023-07-21,2024-09-10,RETIRADO
2008300,1007281,Elster,Electrónico,ELS-568XXX,2024-12-28,2024-12-31,RETIRADO
2008301,1007281,Iskra,AMI,ISK-377XXX,2024-12-31,,ACTIVO
2008302,1007282,Itron,AMI,ITR-989XXX,2023-01-11,,ACTIVO
2008303,1007283,Actaris,Electrónico,ACT-123XXX,2024-11-05,,ACTIVO
2008304,1007284,Iskra,Electrónico,ISK-313XXX,2024-11-17,,ACTIVO
2008305,1007285,Itron,Electromecánico,ITR-187XXX,2022-05-28,2024-08-10,RETIRADO
2008306,1007286,Elster,Electrónico,ELS-749XXX,2023-05-09,2024-05-18,RETIRADO
2008307,1007286,Iskra,Electrónico,ISK-510XXX,2024-10-21,2024-12-31,RETIRADO
2008308,1007286,Actaris,AMI,ACT-671XXX,2024-12-31,,ACTIVO
2008309,1007287,Landis+Gyr,Electrónico,LAN-539XXX,2024-07-11,2024-12-31,RETIRADO
2008310,1007287,Actaris,AMI,ACT-220XXX,2024-12-31,,ACTIVO
2008311,1007288,Landis+Gyr,AMI,LAN-641XXX,2023-01-06,,ACTIVO
2008312,1007289,Actaris,Electrónico,ACT-234XXX,2024-12-06,,ACTIVO
2008313,1007290,Iskra,Electrónico,ISK-415XXX,2024-11-17,,ACTIVO
2008314,1007291,Holley,AMI,HOL-733XXX,2023-06-19,2024-02-27,RETIRADO
2008315,1007292,Elster,Electrónico,ELS-690XXX,2024-09-12,2024-12-31,RETIRADO
2008316,1007292,Itron,Electrónico,ITR-649XXX,2024-12-31,2024-12-31,RETIRADO
2008317,1007292,Elster,Electrónico,ELS-743XXX,2024-12-31,,ACTIVO
2008318,1007293,Elster,AMI,ELS-117XXX,2024-11-23,,ACTIVO
2008319,1007294,Holley,AMI,HOL-862XXX,2024-12-18,,ACTIVO
2008320,1007295,Holley,AMI,HOL-452XXX,2020-08-23,,ACTIVO
2008321,1007296,Holley,AMI,HOL-541XXX,2022-09-17,,ACTIVO
2008322,1007297,Holley,AMI,HOL-719XXX,2024-03-12,2024-12-31,RETIRADO
2008323,1007297,Actaris,Electrónico,ACT-165XXX,2024-12-31,2024-12-31,RETIRADO
2008324,1007297,Elster,Electrónico,ELS-970XXX,2024-12-31,,ACTIVO
2008325,1007298,Elster,AMI,ELS-460XXX,2024-11-20,,ACTIVO
2008326,1007299,Actaris,Electrónico,ACT-917XXX,2022-10-01,2024-02-03,RETIRADO
2008327,1007299,Actaris,Electrónico,ACT-271XXX,2024-02-18,,ACTIVO
2008328,1007300,Elster,AMI,ELS-848XXX,2023-02-15,,ACTIVO
2008329,1007301,Holley,Electrónico,HOL-934XXX,2024-10-18,,ACTIVO
2008330,1007302,Itron,Electrónico,ITR-619XXX,2023-07-26,,ACTIVO
2008331,1007303,Iskra,Electrónico,ISK-906XXX,2024-09-06,,ACTIVO
2008332,1007304,Iskra,Electrónico,ISK-651XXX,2024-09-24,,ACTIVO
2008333,1007305,Itron,Electrónico,ITR-288XXX,2022-05-11,,ACTIVO
2008334,1007306,Holley,AMI,HOL-333XXX,2023-12-13,2024-12-31,RETIRADO
2008335,1007306,Itron,Electrónico,ITR-420XXX,2024-12-31,2024-12-31,RETIRADO
2008336,1007306,Elster,Electrónico,ELS-995XXX,2024-12-31,,ACTIVO
2008337,1007307,Itron,AMI,ITR-276XXX,2024-11-12,,ACTIVO
2008338,1007308,Landis+Gyr,Electrónico,LAN-248XXX,2024-12-21,,ACTIVO
2008339,1007309,Holley,Electrónico,HOL-702XXX,2024-11-17,,ACTIVO
2008340,1007310,Elster,Electromecánico,ELS-319XXX,2021-05-26,,ACTIVO
2008341,1007311,Landis+Gyr,AMI,LAN-534XXX,2024-03-22,,ACTIVO
2008342,1007312,Landis+Gyr,Electrónico,LAN-499XXX,2024-10-25,2024-12-31,RETIRADO
2008343,1007312,Actaris,AMI,ACT-382XXX,2024-12-31,,ACTIVO
2008344,1007313,Itron,Electrónico,ITR-322XXX,2024-09-11,,ACTIVO
2008345,1007314,Elster,Electrónico,ELS-753XXX,2024-05-29,2024-12-31,RETIRADO
2008346,1007314,Itron,Electromecánico,ITR-406XXX,2024-12-31,,ACTIVO
2008347,1007315,Elster,AMI,ELS-451XXX,2024-05-08,,ACTIVO
2008348,1007316,Iskra,Electrónico,ISK-296XXX,2024-11-17,2024-12-31,RETIRADO
2008349,1007316,Iskra,Electrónico,ISK-336XXX,2024-12-31,,ACTIVO
2008350,1007317,Actaris,Electrónico,ACT-372XXX,2024-12-31,2024-12-31,RETIRADO
2008351,1007317,Elster,AMI,ELS-530XXX,2024-12-31,2024-12-31,RETIRADO
2008352,1007317,Actaris,Electrónico,ACT-151XXX,2024-12-31,,ACTIVO
2008353,1007318,Iskra,AMI,ISK-968XXX,2024-01-05,,ACTIVO
2008354,1007319,Landis+Gyr,Electrónico,LAN-147XXX,2023-01-11,,ACTIVO
2008355,1007320,Landis+Gyr,AMI,LAN-105XXX,2024-06-23,,ACTIVO
2008356,1007321,Iskra,AMI,ISK-282XXX,2022-10-10,2024-06-21,RETIRADO
2008357,1007321,Iskra,AMI,ISK-508XXX,2024-09-29,,ACTIVO
2008358,1007322,Iskra,Electrónico,ISK-455XXX,2024-08-22,,ACTIVO
2008359,1007323,Landis+Gyr,AMI,LAN-260XXX,2023-09-02,,ACTIVO
2008360,1007324,Actaris,AMI,ACT-608XXX,2023-08-03,2024-08-12,RETIRADO
2008361,1007324,Iskra,AMI,ISK-261XXX,2024-10-09,,ACTIVO
2008362,1007325,Holley,Electrónico,HOL-114XXX,2024-09-24,,ACTIVO
2008363,1007326,Elster,AMI,ELS-425XXX,2022-10-13,,ACTIVO
2008364,1007327,Landis+Gyr,AMI,LAN-963XXX,2024-11-25,,ACTIVO
2008365,1007328,Iskra,Electrónico,ISK-474XXX,2024-12-03,2024-12-31,RETIRADO
2008366,1007328,Landis+Gyr,AMI,LAN-809XXX,2024-12-31,,ACTIVO
2008367,1007329,Actaris,Electrónico,ACT-285XXX,2021-04-01,2024-06-17,RETIRADO
2008368,1007329,Holley,AMI,HOL-451XXX,2024-07-01,,ACTIVO
2008369,1007330,Iskra,AMI,ISK-641XXX,2023-11-22,,ACTIVO
2008370,1007331,Elster,Electrónico,ELS-282XXX,2024-07-29,,ACTIVO
2008371,1007332,Actaris,AMI,ACT-850XXX,2022-04-27,,ACTIVO
2008372,1007333,Itron,AMI,ITR-111XXX,2024-11-03,,ACTIVO
2008373,1007334,Holley,AMI,HOL-735XXX,2024-11-22,,ACTIVO
2008374,1007335,Itron,AMI,ITR-943XXX,2024-12-13,,ACTIVO
2008375,1007336,Actaris,AMI,ACT-410XXX,2024-06-29,2024-12-31,RETIRADO
2008376,1007336,Iskra,Electrónico,ISK-835XXX,2024-12-31,,ACTIVO
2008377,1007337,Landis+Gyr,Electrónico,LAN-757XXX,2024-07-13,,ACTIVO
2008378,1007338,Actaris,Electromecánico,ACT-774XXX,2023-10-02,2024-11-05,RETIRADO
2008379,1007338,Iskra,Electrónico,ISK-887XXX,2024-11-12,,ACTIVO
2008380,1007339,Elster,AMI,ELS-241XXX,2024-12-30,,ACTIVO
2008381,1007340,Iskra,Electromecánico,ISK-716XXX,2024-11-05,,ACTIVO
2008382,1007341,Landis+Gyr,AMI,LAN-881XXX,2022-11-27,,ACTIVO
2008383,1007342,Actaris,AMI,ACT-998XXX,2022-05-11,,ACTIVO
2008384,1007343,Elster,Electromecánico,ELS-421XXX,2024-12-15,,ACTIVO
2008385,1007344,Itron,Electrónico,ITR-637XXX,2024-08-14,2024-12-31,RETIRADO
2008386,1007344,Actaris,Electrónico,ACT-861XXX,2024-12-31,,ACTIVO
2008387,1007345,Landis+Gyr,Electrónico,LAN-328XXX,2022-12-21,2024-07-28,RETIRADO
2008388,1007345,Elster,AMI,ELS-872XXX,2024-08-26,,ACTIVO
2008389,1007346,Elster,Electrónico,ELS-590XXX,2024-09-03,,ACTIVO
2008390,1007347,Elster,AMI,ELS-354XXX,2023-08-28,,ACTIVO
2008391,1007348,Iskra,Electrónico,ISK-903XXX,2024-10-22,,ACTIVO
2008392,1007349,Elster,AMI,ELS-142XXX,2023-04-27,,ACTIVO
2008393,1007350,Actaris,AMI,ACT-560XXX,2024-08-25,,ACTIVO
2008394,1007351,Elster,Electrónico,ELS-337XXX,2024-12-30,2024-12-31,RETIRADO
2008395,1007351,Holley,Electrónico,HOL-639XXX,2024-12-31,2024-12-31,RETIRADO
2008396,1007351,Actaris,AMI,ACT-959XXX,2024-12-31,,ACTIVO
2008397,1007352,Itron,Electrónico,ITR-106XXX,2023-11-05,,ACTIVO
2008398,1007353,Itron,Electrónico,ITR-432XXX,2023-10-09,,ACTIVO
2008399,1007354,Itron,Electrónico,ITR-301XXX,2024-03-04,,ACTIVO
2008400,1007355,Elster,Electromecánico,ELS-285XXX,2024-04-06,,ACTIVO
2008401,1007356,Landis+Gyr,AMI,LAN-761XXX,2024-12-21,,ACTIVO
2008402,1007357,Holley,AMI,HOL-959XXX,2024-10-01,,ACTIVO
2008403,1007358,Landis+Gyr,Electromecánico,LAN-283XXX,2023-09-29,2024-09-07,RETIRADO
2008404,1007359,Elster,AMI,ELS-106XXX,2021-06-17,,ACTIVO
2008405,1007360,Elster,Electromecánico,ELS-414XXX,2024-03-31,,ACTIVO
2008406,1007361,Iskra,Electrónico,ISK-702XXX,2024-12-18,,ACTIVO
2008407,1007362,Elster,AMI,ELS-313XXX,2024-12-28,,ACTIVO
2008408,1007363,Landis+Gyr,AMI,LAN-727XXX,2024-12-28,,ACTIVO
2008409,1007364,Iskra,AMI,ISK-709XXX,2020-08-26,,ACTIVO
2008410,1007365,Iskra,AMI,ISK-649XXX,2024-12-13,,ACTIVO
2008411,1007366,Elster,Electrónico,ELS-546XXX,2024-12-14,,ACTIVO
2008412,1007367,Iskra,AMI,ISK-213XXX,2024-11-16,2024-12-31,RETIRADO
2008413,1007367,Actaris,Electrónico,ACT-577XXX,2024-12-31,,ACTIVO
2008414,1007368,Holley,AMI,HOL-889XXX,2024-12-23,,ACTIVO
2008415,1007369,Elster,AMI,ELS-502XXX,2022-03-03,,ACTIVO
2008416,1007370,Iskra,Electrónico,ISK-183XXX,2024-12-30,,ACTIVO
2008417,1007371,Elster,Electrónico,ELS-341XXX,2024-12-10,,ACTIVO
2008418,1007372,Landis+Gyr,Electrónico,LAN-446XXX,2024-10-13,,ACTIVO
2008419,1007373,Holley,Electrónico,HOL-491XXX,2023-05-09,,ACTIVO
2008420,1007374,Holley,Electromecánico,HOL-976XXX,2020-11-26,,ACTIVO
2008421,1007375,Iskra,Electrónico,ISK-409XXX,2022-02-05,,ACTIVO
2008422,1007376,Holley,Electrónico,HOL-337XXX,2024-05-02,,ACTIVO
2008423,1007377,Itron,AMI,ITR-226XXX,2024-09-21,,ACTIVO
2008424,1007378,Landis+Gyr,AMI,LAN-229XXX,2024-05-13,,ACTIVO
2008425,1007379,Elster,AMI,ELS-327XXX,2024-12-15,,ACTIVO
2008426,1007380,Actaris,AMI,ACT-850XXX,2024-12-25,,ACTIVO
2008427,1007381,Itron,AMI,ITR-670XXX,2024-11-24,,ACTIVO
2008428,1007382,Elster,Electrónico,ELS-847XXX,2024-04-14,,ACTIVO
2008429,1007383,Landis+Gyr,Electrónico,LAN-475XXX,2023-12-06,,ACTIVO
