"FECHA","LINEA","EFICIENCIA"
"10/09/2024","60","123.07"
"10/09/2024","61","76.1"
"10/09/2024","65","90.01"
"10/09/2024","70","108.55"
"10/09/2024","71","101.33"
"11/09/2024","2","119.61"
"11/09/2024","3","84.99"
"11/09/2024","4","97.21"
"11/09/2024","5","87.29"
"11/09/2024","6","82.12"
"11/09/2024","7","108.94"
"11/09/2024","8","94.22"
"11/09/2024","10","115.24"
"11/09/2024","11","68.27"
"11/09/2024","12","99.11"
"11/09/2024","13","114.78"
"11/09/2024","18","84.9"
"11/09/2024","19","91.24"
"11/09/2024","20","70.74"
"11/09/2024","28","111.92"
"11/09/2024","34","128.13"
"11/09/2024","35","96.52"
"11/09/2024","36","103.5"
"11/09/2024","37","96.7"
"11/09/2024","39","109.18"
"11/09/2024","40","79.91"
"11/09/2024","41","111.37"
"11/09/2024","48","98.6"
"11/09/2024","60","97.3"
"11/09/2024","61","71.4"
"11/09/2024","65","74.57"
"11/09/2024","70","110.3"
"11/09/2024","71","97.65"
"12/09/2024","2","120.33"
"12/09/2024","3","79.4"
"12/09/2024","4","99.29"
"12/09/2024","5","76.37"
"12/09/2024","6","89.37"
"12/09/2024","7","103.81"
"12/09/2024","8","103.43"
"12/09/2024","10","123.95"
"12/09/2024","11","88.85"
"12/09/2024","12","83.16"
"12/09/2024","13","110.34"
"12/09/2024","18","88.27"
"12/09/2024","19","93.42"
"12/09/2024","20","77"
"12/09/2024","28","106.34"
"12/09/2024","34","130.73"
"12/09/2024","35","114.74"
"12/09/2024","36","110.85"
"12/09/2024","37","95.4"
"12/09/2024","39","103.74"
"12/09/2024","40","86.55"
"12/09/2024","41","105.13"
"12/09/2024","48","98.22"
"12/09/2024","60","118.79"
"12/09/2024","61","74.27"
"12/09/2024","65","78.63"
"12/09/2024","70","112.76"
"12/09/2024","71","91.78"
"13/09/2024","2","117.34"
"13/09/2024","3","90.05"
"13/09/2024","4","90.84"
"13/09/2024","5","98.7"
"13/09/2024","6","84.32"
"13/09/2024","7","108.26"
"13/09/2024","8","114.77"
"13/09/2024","10","128.23"
"13/09/2024","11","77.37"
"13/09/2024","12","88.37"
"13/09/2024","13","102.59"
"13/09/2024","18","91.73"
"13/09/2024","19","96.26"
"13/09/2024","20","69.36"
"13/09/2024","28","112.27"
"13/09/2024","34","134.66"
"13/09/2024","35","109.21"
"13/09/2024","36","94.93"
"13/09/2024","37","98.27"
"13/09/2024","39","114.69"
"13/09/2024","40","82.68"
"13/09/2024","41","120.71"
"13/09/2024","48","100.58"
"13/09/2024","61","70.87"
"13/09/2024","65","67.86"
"13/09/2024","70","108.32"
"13/09/2024","71","80.96"
"14/09/2024","2","116.29"
"14/09/2024","3","86.77"
"14/09/2024","4","98.64"
"14/09/2024","5","106.38"
"14/09/2024","6","77.56"
"14/09/2024","7","113.27"
"14/09/2024","8","118.95"
"14/09/2024","10","130.15"
"14/09/2024","11","82.13"
"14/09/2024","12","90.66"
"14/09/2024","13","122.36"
"14/09/2024","18","81.69"
"14/09/2024","19","120.32"
"14/09/2024","28","103.37"
"14/09/2024","34","127.75"
"14/09/2024","35","96.26"
"14/09/2024","36","93.57"
"14/09/2024","37","84.39"
"14/09/2024","39","101.64"
"14/09/2024","40","83.89"
"14/09/2024","41","120.74"
"14/09/2024","48","102.87"
"14/09/2024","61","73.79"
"14/09/2024","70","115.69"
"14/09/2024","71","80.71"
"16/09/2024","2","110.14"
"16/09/2024","3","103.46"
"16/09/2024","4","89.94"
"16/09/2024","5","84.75"
"16/09/2024","6","79.13"
"16/09/2024","7","103.25"
"16/09/2024","8","97.36"
"16/09/2024","10","127.49"
"16/09/2024","11","78.25"
"16/09/2024","12","83.53"
"16/09/2024","13","125.22"
"16/09/2024","18","89.68"
"16/09/2024","19","99.88"
"16/09/2024","20","70.52"
"16/09/2024","28","95.17"
"16/09/2024","34","113.94"
"16/09/2024","35","93.21"
"16/09/2024","36","100.26"
"16/09/2024","37","83.55"
"16/09/2024","39","97.09"
"16/09/2024","40","64.02"
"16/09/2024","41","111.87"
"16/09/2024","48","96.06"
"16/09/2024","60","121.54"
"16/09/2024","61","87.65"
"16/09/2024","70","122.78"
"16/09/2024","71","87.91"
"17/09/2024","2","120.03"
"17/09/2024","3","77.61"
"17/09/2024","4","99.73"
"17/09/2024","5","63.29"
"17/09/2024","6","95.88"
"17/09/2024","7","122.42"
"17/09/2024","8","84.1"
"17/09/2024","11","82.72"
"17/09/2024","12","96.04"
"17/09/2024","13","129.13"
"17/09/2024","18","78.59"
"17/09/2024","19","83.16"
"17/09/2024","20","65.43"
"17/09/2024","28","117.47"
"17/09/2024","34","134.95"
"17/09/2024","35","98.17"
"17/09/2024","36","107"
"17/09/2024","37","94.32"
"17/09/2024","39","94.82"
"17/09/2024","41","115.54"
"17/09/2024","48","95.49"
"17/09/2024","60","103.27"
"17/09/2024","61","68.92"
"17/09/2024","70","103.84"
"17/09/2024","71","94.15"
"18/09/2024","2","118.71"
"18/09/2024","3","89.96"
"18/09/2024","4","87.97"
"18/09/2024","5","81.79"
"18/09/2024","6","85.71"
"18/09/2024","7","114.05"
"18/09/2024","8","97.36"
"18/09/2024","11","77.73"
"18/09/2024","12","96.09"
"18/09/2024","18","92.4"
"18/09/2024","19","94.61"
"18/09/2024","20","71.9"
"18/09/2024","28","108.97"
"18/09/2024","35","97.91"
"18/09/2024","36","96.39"
"18/09/2024","37","94.14"
"18/09/2024","39","108.84"
"18/09/2024","40","67.71"
"18/09/2024","41","103.85"
"18/09/2024","48","89.25"
"18/09/2024","60","134.46"
"18/09/2024","61","76"
"18/09/2024","65","70.6"
"18/09/2024","70","117.49"
"18/09/2024","71","84.59"
"19/09/2024","2","113.49"
"19/09/2024","3","79.43"
"19/09/2024","4","95.81"
"19/09/2024","5","82.8"
"19/09/2024","6","85.21"
"19/09/2024","7","115.62"
"19/09/2024","8","96.9"
"19/09/2024","10","131.13"
"19/09/2024","11","78.72"
"19/09/2024","12","106.93"
"19/09/2024","13","138.44"
"19/09/2024","18","93.22"
"19/09/2024","19","98.01"
"19/09/2024","20","79.47"
"19/09/2024","28","104.86"
"19/09/2024","34","127.32"
"19/09/2024","35","105.11"
"19/09/2024","36","98.03"
"19/09/2024","37","89.47"
"19/09/2024","39","111.7"
"19/09/2024","40","73.2"
"19/09/2024","41","86.59"
"19/09/2024","48","87.08"
"19/09/2024","60","119.91"
"19/09/2024","61","72"
"19/09/2024","65","69.58"
"19/09/2024","70","115.39"
"19/09/2024","71","92.69"
"20/09/2024","2","117.1"
"20/09/2024","3","87.56"
"20/09/2024","4","95.47"
"20/09/2024","5","79.43"
"20/09/2024","6","88.34"
"20/09/2024","7","113.21"
"20/09/2024","8","84.69"
"20/09/2024","11","82.2"
"20/09/2024","12","95.67"
"20/09/2024","18","98.56"
"20/09/2024","19","94.67"
"20/09/2024","20","78.65"
"20/09/2024","28","100.71"
"20/09/2024","34","119.96"
"20/09/2024","35","102.9"
"20/09/2024","36","98.76"
"20/09/2024","37","86.41"
"20/09/2024","39","121.35"
"20/09/2024","40","75.18"
"20/09/2024","41","81.04"
"20/09/2024","48","95.96"
"20/09/2024","60","126.31"
"20/09/2024","61","80.25"
"20/09/2024","65","75.98"
"20/09/2024","70","120.31"
"20/09/2024","71","83.99"
"21/09/2024","2","130.09"
"21/09/2024","3","92.19"
"21/09/2024","4","105.15"
"21/09/2024","5","86.76"
"21/09/2024","6","100.23"
"21/09/2024","7","120.58"
"21/09/2024","8","87.71"
"21/09/2024","11","96.88"
"21/09/2024","12","108.65"
"21/09/2024","18","99.13"
"21/09/2024","19","80.08"
"21/09/2024","20","89.46"
"21/09/2024","28","107.86"
"21/09/2024","34","127.72"
"21/09/2024","35","120.18"
"21/09/2024","36","103.53"
"21/09/2024","37","94.27"
"21/09/2024","39","127.89"
"21/09/2024","40","90.35"
"21/09/2024","41","102.78"
"21/09/2024","48","107.9"
"21/09/2024","60","133.28"
"21/09/2024","61","74.04"
"21/09/2024","65","71.66"
"21/09/2024","70","116.97"
"21/09/2024","71","84.52"
"23/09/2024","2","121.83"
"23/09/2024","3","87.06"
"23/09/2024","4","88.13"
"23/09/2024","5","91.42"
"23/09/2024","6","85.11"
"23/09/2024","7","112.31"
"23/09/2024","8","90.5"
"23/09/2024","10","105.23"
"23/09/2024","11","76.88"
"23/09/2024","12","84.3"
"23/09/2024","13","125.66"
"23/09/2024","18","85.15"
"23/09/2024","19","91.35"
"23/09/2024","20","83.33"
"23/09/2024","28","96.19"
"23/09/2024","34","122.13"
"23/09/2024","35","102.26"
"23/09/2024","36","85.46"
"23/09/2024","37","87.62"
"23/09/2024","39","115.08"
"23/09/2024","40","76.85"
"23/09/2024","41","92.92"
"23/09/2024","48","107.41"
"23/09/2024","60","130.66"
"23/09/2024","61","75.39"
"23/09/2024","65","80.1"
"23/09/2024","70","99.63"
"23/09/2024","71","85.92"
"24/09/2024","2","109.83"
"24/09/2024","3","87.16"
"24/09/2024","4","101.86"
"24/09/2024","5","97.51"
"24/09/2024","6","101.08"
"24/09/2024","7","124.73"
"24/09/2024","8","94.66"
"24/09/2024","10","92.03"
"24/09/2024","11","72.71"
"24/09/2024","12","85.02"
"24/09/2024","13","126.98"
"24/09/2024","18","90.75"
"24/09/2024","19","84.91"
"24/09/2024","20","93.86"
"24/09/2024","28","96.99"
"24/09/2024","34","129.56"
"24/09/2024","35","103.24"
"24/09/2024","36","93.03"
"24/09/2024","37","86.02"
"24/09/2024","39","105.35"
"24/09/2024","40","72.15"
"24/09/2024","41","94.48"
"24/09/2024","48","120.2"
"24/09/2024","60","127.7"
"24/09/2024","61","76.19"
"24/09/2024","65","75.92"
"24/09/2024","70","100.94"
"24/09/2024","71","97.13"
"25/09/2024","2","116.31"
"25/09/2024","3","92.03"
"25/09/2024","4","90.96"
"25/09/2024","5","96.09"
"25/09/2024","6","92.95"
"25/09/2024","7","114.49"
"25/09/2024","8","101.19"
"25/09/2024","10","109.78"
"25/09/2024","11","85.19"
"25/09/2024","12","94.16"
"25/09/2024","13","118.54"
"25/09/2024","18","98.93"
"25/09/2024","19","82.04"
"25/09/2024","20","97.02"
"25/09/2024","28","102.64"
"25/09/2024","34","132.84"
"25/09/2024","35","108.32"
"25/09/2024","36","91.1"
"25/09/2024","37","87.35"
"25/09/2024","39","112.27"
"25/09/2024","40","66.6"
"25/09/2024","41","87.12"
"25/09/2024","48","125.21"
"25/09/2024","60","134.23"
"25/09/2024","61","76.49"
"25/09/2024","65","66.48"
"25/09/2024","70","104.66"
"25/09/2024","71","86.43"
"26/09/2024","2","118.68"
"26/09/2024","3","84.73"
"26/09/2024","4","87.33"
"26/09/2024","5","95.59"
"26/09/2024","6","88.99"
"26/09/2024","7","120.53"
"26/09/2024","8","94.99"
"26/09/2024","10","133.72"
"26/09/2024","11","79.41"
"26/09/2024","12","86.64"
"26/09/2024","13","132.82"
"26/09/2024","18","104.68"
"26/09/2024","19","88.21"
"26/09/2024","20","81.56"
"26/09/2024","28","98.89"
"26/09/2024","34","121.14"
"26/09/2024","35","106.79"
"26/09/2024","36","101.86"
"26/09/2024","37","85.76"
"26/09/2024","39","110.84"
"26/09/2024","40","62.14"
"26/09/2024","41","81.24"
"26/09/2024","48","113.96"
"26/09/2024","61","67.41"
"26/09/2024","65","67.44"
"26/09/2024","70","105.52"
"26/09/2024","71","95.79"
"27/09/2024","2","133.64"
"27/09/2024","3","95.42"
"27/09/2024","4","96.22"
"27/09/2024","5","84"
"27/09/2024","6","99.22"
"27/09/2024","7","102.7"
"27/09/2024","8","106.67"
"27/09/2024","11","83.96"
"27/09/2024","12","96.47"
"27/09/2024","18","94.89"
"27/09/2024","19","101.86"
"27/09/2024","20","88.92"
"27/09/2024","28","107.84"
"27/09/2024","34","126.62"
"27/09/2024","35","103.03"
"27/09/2024","36","117.74"
"27/09/2024","37","87.85"
"27/09/2024","39","134.18"
"27/09/2024","40","74.53"
"27/09/2024","41","94.16"
"27/09/2024","48","111.94"
"27/09/2024","60","130.55"
"27/09/2024","61","72.86"
"27/09/2024","65","69.86"
"27/09/2024","70","117.59"
"27/09/2024","71","104.93"
"28/09/2024","2","116.32"
"28/09/2024","3","92.62"
"28/09/2024","4","97.54"
"28/09/2024","5","92.67"
"28/09/2024","6","93.59"
"28/09/2024","7","91.98"
"28/09/2024","8","83.11"
"28/09/2024","11","83.8"
"28/09/2024","12","99.68"
"28/09/2024","18","99.89"
"28/09/2024","19","93.83"
"28/09/2024","20","88.37"
"28/09/2024","21","81.22"
"28/09/2024","28","102.93"
"28/09/2024","34","118.32"
"28/09/2024","35","79.45"
"28/09/2024","36","92.68"
"28/09/2024","37","84.33"
"28/09/2024","39","117.61"
"28/09/2024","40","61.28"
"28/09/2024","41","78.26"
"28/09/2024","48","106.46"
"28/09/2024","60","118.66"
"28/09/2024","61","71.6"
"28/09/2024","65","63.78"
"28/09/2024","70","113.74"
"28/09/2024","71","91.61"
"30/09/2024","2","109.72"
"30/09/2024","3","80.47"
"30/09/2024","4","85.9"
"30/09/2024","6","98.03"
"30/09/2024","7","117.59"
"30/09/2024","8","100.05"
"30/09/2024","10","124.55"
"30/09/2024","11","84.24"
"30/09/2024","12","93.53"
"30/09/2024","13","128.06"
"30/09/2024","18","74.29"
"30/09/2024","19","86.79"
"30/09/2024","20","79.89"
"30/09/2024","28","85.19"
"30/09/2024","34","122.13"
"30/09/2024","35","85.64"
"30/09/2024","36","85.74"
"30/09/2024","37","75.59"
"30/09/2024","39","86.53"
"30/09/2024","40","75.4"
"30/09/2024","41","77.8"
"30/09/2024","48","114.89"
"30/09/2024","60","98.66"
"30/09/2024","65","61.04"
"30/09/2024","70","110.31"
"30/09/2024","71","94.99"
"1/10/2024","2","110.89"
"1/10/2024","3","82.68"
"1/10/2024","4","95.73"
"1/10/2024","5","62.37"
"1/10/2024","6","92.53"
"1/10/2024","7","102.28"
"1/10/2024","8","105.62"
"1/10/2024","10","134.7"
"1/10/2024","11","86.04"
"1/10/2024","12","86.79"
"1/10/2024","13","124.11"
"1/10/2024","18","79.68"
"1/10/2024","19","98.64"
"1/10/2024","20","88.41"
"1/10/2024","28","100.01"
"1/10/2024","34","130.75"
"1/10/2024","35","105.75"
"1/10/2024","36","95.09"
"1/10/2024","37","75.77"
"1/10/2024","39","95.49"
"1/10/2024","40","64.86"
"1/10/2024","41","82.78"
"1/10/2024","48","109.22"
"1/10/2024","60","98.22"
"1/10/2024","61","66.25"
"1/10/2024","70","105.55"
"1/10/2024","71","98.71"
"2/10/2024","2","109.65"
"2/10/2024","3","76.05"
"2/10/2024","4","80.87"
"2/10/2024","5","75.18"
"2/10/2024","6","93.25"
"2/10/2024","7","108.95"
"2/10/2024","8","102.5"
"2/10/2024","10","113.02"
"2/10/2024","11","79.17"
"2/10/2024","12","88.92"
"2/10/2024","13","124.19"
"2/10/2024","18","69.46"
"2/10/2024","19","96.16"
"2/10/2024","20","99.18"
"2/10/2024","28","103.98"
"2/10/2024","34","127.29"
"2/10/2024","35","98.26"
"2/10/2024","36","94.08"
"2/10/2024","37","80.15"
"2/10/2024","39","101.37"
"2/10/2024","40","63.14"
"2/10/2024","41","65.54"
"2/10/2024","48","110.66"
"2/10/2024","60","103.09"
"2/10/2024","61","70.54"
"2/10/2024","65","67.93"
"2/10/2024","70","98.58"
"2/10/2024","71","104.53"
"3/10/2024","2","110.62"
"3/10/2024","3","104.73"
"3/10/2024","4","90.72"
"3/10/2024","5","76.23"
"3/10/2024","6","91.26"
"3/10/2024","7","113.53"
"3/10/2024","8","98.62"
"3/10/2024","10","134.68"
"3/10/2024","11","91.55"
"3/10/2024","12","91.56"
"3/10/2024","13","121.64"
"3/10/2024","18","70.94"
"3/10/2024","19","94.47"
"3/10/2024","20","101.15"
"3/10/2024","28","105.24"
"3/10/2024","34","126.83"
"3/10/2024","35","104.97"
"3/10/2024","36","87.85"
"3/10/2024","37","82.97"
"3/10/2024","39","107.49"
"3/10/2024","40","81.17"
"3/10/2024","41","71.88"
"3/10/2024","48","109.46"
"3/10/2024","60","112.3"
"3/10/2024","61","74.75"
"3/10/2024","65","72.03"
"3/10/2024","70","93.12"
"3/10/2024","71","96.39"
"4/10/2024","2","97.97"
"4/10/2024","3","106.33"
"4/10/2024","4","88.69"
"4/10/2024","5","108.9"
"4/10/2024","6","87.66"
"4/10/2024","7","118.13"
"4/10/2024","8","99.8"
"4/10/2024","11","83.54"
"4/10/2024","12","85.48"
"4/10/2024","13","123.99"
"4/10/2024","18","77.48"
"4/10/2024","19","97.15"
"4/10/2024","20","91.09"
"4/10/2024","28","104.97"
"4/10/2024","34","137.18"
"4/10/2024","35","105.8"
"4/10/2024","36","94.27"
"4/10/2024","37","80.25"
"4/10/2024","39","108.79"
"4/10/2024","40","77.32"
"4/10/2024","41","82.34"
"4/10/2024","48","109.99"
"4/10/2024","60","120.69"
"4/10/2024","61","76.43"
"4/10/2024","65","68.07"
"4/10/2024","70","96.53"
"4/10/2024","71","97.12"
"5/10/2024","2","102.72"
"5/10/2024","3","104.99"
"5/10/2024","4","83.71"
"5/10/2024","5","80.91"
"5/10/2024","6","85.15"
"5/10/2024","7","98.08"
"5/10/2024","8","100.84"
"5/10/2024","11","76.75"
"5/10/2024","12","99.65"
"5/10/2024","13","109.38"
"5/10/2024","18","68.51"
"5/10/2024","19","94.18"
"5/10/2024","20","87.73"
"5/10/2024","28","101.7"
"5/10/2024","34","135.47"
"5/10/2024","35","89.38"
"5/10/2024","36","81.95"
"5/10/2024","37","75.25"
"5/10/2024","39","104.93"
"5/10/2024","40","63.76"
"5/10/2024","41","65.76"
"5/10/2024","48","103.85"
"5/10/2024","60","98.41"
"5/10/2024","61","67.98"
"5/10/2024","65","60.33"
"5/10/2024","70","87.92"
"5/10/2024","71","103.21"
"7/10/2024","2","117.7"
"7/10/2024","3","87.99"
"7/10/2024","4","91.45"
"7/10/2024","5","99.24"
"7/10/2024","6","82.95"
"7/10/2024","7","112.41"
"7/10/2024","8","107.43"
"7/10/2024","11","85.61"
"7/10/2024","12","96.76"
"7/10/2024","13","121.75"
"7/10/2024","18","75.66"
"7/10/2024","19","101.32"
"7/10/2024","20","88.86"
"7/10/2024","28","96.81"
"7/10/2024","34","130.42"
"7/10/2024","35","104.97"
"7/10/2024","36","91.07"
"7/10/2024","37","77.52"
"7/10/2024","39","104.61"
"7/10/2024","40","89.57"
"7/10/2024","41","72.81"
"7/10/2024","48","117.7"
"7/10/2024","60","103.51"
"7/10/2024","61","89.72"
"7/10/2024","65","76.31"
"7/10/2024","70","102.05"
"7/10/2024","71","98.14"
"9/10/2024","2","92.94"
"9/10/2024","3","81.31"
"9/10/2024","4","92.62"
"9/10/2024","5","115.87"
"9/10/2024","6","74.42"
"9/10/2024","7","92.09"
"9/10/2024","8","108.58"
"9/10/2024","11","85.98"
"9/10/2024","12","89.07"
"9/10/2024","13","132.16"
"9/10/2024","18","80.56"
"9/10/2024","19","108.66"
"9/10/2024","20","90.6"
"9/10/2024","28","95.78"
"9/10/2024","34","133.44"
"9/10/2024","35","112.93"
"9/10/2024","36","88.06"
"9/10/2024","37","86.04"
"9/10/2024","39","109.36"
"9/10/2024","40","95.58"
"9/10/2024","41","92.84"
"9/10/2024","48","115.17"
"9/10/2024","60","126.02"
"9/10/2024","61","89.09"
"9/10/2024","65","68.08"
"9/10/2024","70","107.73"
"9/10/2024","71","105.82"
"10/10/2024","2","98.65"
"10/10/2024","3","85.98"
"10/10/2024","4","101.91"
"10/10/2024","5","113.18"
"10/10/2024","6","84.34"
"10/10/2024","7","102.53"
"10/10/2024","8","107.05"
"10/10/2024","11","85"
"10/10/2024","12","74.49"
"10/10/2024","13","130.37"
"10/10/2024","18","68.27"
"10/10/2024","19","91.53"
"10/10/2024","20","82.6"
"10/10/2024","28","103.72"
"10/10/2024","34","132.15"
"10/10/2024","35","106.81"
"10/10/2024","36","93.13"
"10/10/2024","37","87.52"
"10/10/2024","39","112.71"
"10/10/2024","40","85.02"
"10/10/2024","41","80.06"
"10/10/2024","48","108.32"
"10/10/2024","60","115.34"
"10/10/2024","61","93.38"
"10/10/2024","65","72.6"
"10/10/2024","70","103.74"
"10/10/2024","71","105.47"
"11/10/2024","2","62.74"
"11/10/2024","5","101.09"
"11/10/2024","7","64.93"
"11/10/2024","8","67.33"
"11/10/2024","10","61.4"
"11/10/2024","13","67.89"
"11/10/2024","19","70.5"
"11/10/2024","28","63.49"
"11/10/2024","34","76.82"
"11/10/2024","35","63.62"
"11/10/2024","39","64.18"
"11/10/2024","60","124.15"
"11/10/2024","71","62.98"
