"FECHA","LINEA","TCODICLIE","PRENDAS"
"25/06/2024","98","2","1074"
"25/06/2024","3","2","13"
"25/06/2024","18","2","66"
"25/06/2024","37","234","421"
"25/06/2024","36","266","225"
"25/06/2024","35","266","787"
"25/06/2024","27","266","368"
"25/06/2024","54","1","12"
"25/06/2024","83","1","632"
"25/06/2024","57","234","1512"
"25/06/2024","97","2","267"
"25/06/2024","39","2","269"
"25/06/2024","20","1","282"
"25/06/2024","37","4003","158"
"25/06/2024","28","2","72"
"25/06/2024","71","4003","270"
"25/06/2024","5","234","928"
"25/06/2024","12","266","502"
"25/06/2024","65","266","765"
"25/06/2024","95","2","249"
"25/06/2024","13","2","446"
"25/06/2024","7","234","2474"
"25/06/2024","8","266","588"
"25/06/2024","95","1","936"
"25/06/2024","16","266","818"
"25/06/2024","3","266","250"
"25/06/2024","96","2","200"
"26/06/2024","35","266","787"
"26/06/2024","37","234","77"
"26/06/2024","48","266","180"
"26/06/2024","71","4003","197"
"26/06/2024","12","266","108"
"26/06/2024","6","234","1812"
"26/06/2024","19","266","494"
"26/06/2024","59","2","13"
"26/06/2024","13","2","364"
"26/06/2024","20","1","336"
"26/06/2024","83","1","322"
"26/06/2024","8","266","397"
"26/06/2024","65","266","389"
"26/06/2024","2","266","972"
"26/06/2024","28","2","176"
"26/06/2024","99","2","225"
"26/06/2024","48","2","142"
"26/06/2024","18","4003","861"
"26/06/2024","27","266","416"
"26/06/2024","44","266","375"
"26/06/2024","95","2","30"
"26/06/2024","98","2","1589"
"26/06/2024","34","234","2110"
"26/06/2024","36","266","534"
"26/06/2024","36","2","370"
"26/06/2024","45","266","549"
"26/06/2024","97","2","154"
"26/06/2024","39","1504","564"
"26/06/2024","70","1504","44"
"26/06/2024","82","2","347"
"26/06/2024","95","1","395"
"26/06/2024","16","266","681"
"26/06/2024","57","234","866"
"26/06/2024","96","2","276"
"26/06/2024","11","266","724"
"26/06/2024","40","234","1426"
"26/06/2024","41","266","400"
"26/06/2024","18","266","36"
"26/06/2024","61","4003","279"
"26/06/2024","93","1","1110"
"26/06/2024","3","266","426"
"26/06/2024","5","234","1020"
"26/06/2024","4","266","474"
"26/06/2024","10","1504","450"
"26/06/2024","7","234","1288"
"26/06/2024","37","4003","333"
"27/06/2024","10","1504","836"
"27/06/2024","3","266","192"
"27/06/2024","41","266","11"
"27/06/2024","55","2","71"
"27/06/2024","95","1","42"
"27/06/2024","48","266","152"
"27/06/2024","45","266","450"
"27/06/2024","11","266","785"
"27/06/2024","93","1","361"
"27/06/2024","96","2","148"
"27/06/2024","35","266","966"
"27/06/2024","28","2","285"
"27/06/2024","3","2","1059"
"27/06/2024","4","266","605"
"27/06/2024","65","266","455"
"27/06/2024","82","2","785"
"27/06/2024","39","2","52"
"27/06/2024","40","234","1280"
"27/06/2024","40","266","47"
"27/06/2024","83","1","707"
"27/06/2024","97","2","159"
"27/06/2024","98","2","2053"
"27/06/2024","20","1","323"
"27/06/2024","19","266","476"
"27/06/2024","37","234","1450"
"27/06/2024","61","4003","69"
"27/06/2024","61","2","500"
"27/06/2024","5","234","684"
"27/06/2024","44","266","449"
"27/06/2024","7","234","1108"
"27/06/2024","57","234","68"
"27/06/2024","16","266","424"
"27/06/2024","27","266","348"
"27/06/2024","59","2","129"
"27/06/2024","58","6","1166"
"27/06/2024","48","2","468"
"27/06/2024","36","266","291"
"27/06/2024","18","2","525"
"27/06/2024","39","1504","417"
"27/06/2024","12","266","769"
"27/06/2024","99","2","80"
"27/06/2024","2","266","968"
"27/06/2024","8","266","963"
"27/06/2024","36","2","2139"
"27/06/2024","34","234","1736"
"27/06/2024","13","2","354"
"27/06/2024","6","234","1867"
"27/06/2024","70","1504","202"
"28/06/2024","3","266","150"
"28/06/2024","57","234","124"
"28/06/2024","16","266","75"
"28/06/2024","12","266","264"
"28/06/2024","93","1","340"
"28/06/2024","65","266","1529"
"28/06/2024","6","234","3508"
"28/06/2024","2","266","807"
"28/06/2024","36","266","104"
"28/06/2024","48","2","142"
"28/06/2024","99","2","69"
"28/06/2024","19","266","277"
"28/06/2024","54","1","63"
"28/06/2024","55","2","74"
"28/06/2024","7","234","3434"
"28/06/2024","82","2","225"
"28/06/2024","28","2","379"
"28/06/2024","5","234","330"
"28/06/2024","20","1","177"
"28/06/2024","35","266","988"
"28/06/2024","71","4003","51"
"28/06/2024","97","2","296"
"28/06/2024","41","266","222"
"28/06/2024","37","234","1385"
"28/06/2024","45","266","347"
"28/06/2024","59","2","13"
"28/06/2024","18","4003","298"
"28/06/2024","96","2","69"
"28/06/2024","4","266","1810"
"28/06/2024","83","1","358"
"28/06/2024","48","266","329"
"28/06/2024","11","266","644"
"28/06/2024","10","1504","632"
"28/06/2024","13","2","306"
"28/06/2024","19","1","20"
"28/06/2024","98","2","1337"
"28/06/2024","8","266","547"
"28/06/2024","40","234","1770"
"28/06/2024","61","2","616"
"28/06/2024","27","266","223"
"28/06/2024","70","1504","366"
"28/06/2024","36","2","907"
"28/06/2024","18","2","97"
"28/06/2024","44","266","708"
"28/06/2024","3","2","208"
"28/06/2024","39","1504","209"
"28/06/2024","20","266","250"
"28/06/2024","34","234","1651"
"29/06/2024","7","234","2770"
"29/06/2024","16","266","349"
"29/06/2024","4","266","1673"
"29/06/2024","44","266","407"
"29/06/2024","19","266","395"
"29/06/2024","10","1504","238"
"29/06/2024","83","1","14"
"29/06/2024","2","266","1221"
"29/06/2024","70","1504","498"
"29/06/2024","65","266","930"
"29/06/2024","34","234","4624"
"29/06/2024","37","234","1509"
"29/06/2024","39","1504","670"
"29/06/2024","11","266","849"
"29/06/2024","6","234","1707"
"29/06/2024","97","2","416"
"29/06/2024","5","234","2390"
"29/06/2024","45","266","241"
"29/06/2024","3","266","539"
"29/06/2024","82","2","1102"
"29/06/2024","96","2","362"
"29/06/2024","86","234","579"
"29/06/2024","18","4003","465"
"29/06/2024","20","266","475"
"29/06/2024","58","2","175"
"29/06/2024","61","2","176"
"29/06/2024","8","266","566"
"29/06/2024","35","266","794"
"29/06/2024","57","234","2096"
"29/06/2024","40","234","2886"
"29/06/2024","39","2","230"
"29/06/2024","41","266","314"
"29/06/2024","99","2","64"
"29/06/2024","36","266","67"
"29/06/2024","18","266","41"
"29/06/2024","98","2","2531"
"29/06/2024","55","2","168"
"29/06/2024","28","2","235"
"29/06/2024","27","266","332"
"29/06/2024","71","4003","318"
"29/06/2024","13","2","136"
"29/06/2024","95","2","66"
"29/06/2024","36","2","1224"
"29/06/2024","20","1","131"
"29/06/2024","3","2","1092"
"29/06/2024","59","2","38"
"30/06/2024","98","2","956"
"30/06/2024","34","234","4369"
"30/06/2024","18","4003","278"
"30/06/2024","97","2","116"
"30/06/2024","7","234","3220"
"30/06/2024","44","266","1064"
"30/06/2024","36","2","804"
"30/06/2024","82","2","464"
"30/06/2024","59","2","38"
"30/06/2024","55","2","60"
"30/06/2024","57","234","1252"
"30/06/2024","58","2","126"
"30/06/2024","40","234","1318"
"30/06/2024","18","2","248"
"30/06/2024","5","234","1734"
"30/06/2024","3","266","1379"
"30/06/2024","36","266","149"
"30/06/2024","86","234","652"
"30/06/2024","95","2","135"
"30/06/2024","65","266","2317"
"30/06/2024","3","2","207"
"30/06/2024","48","2","87"
"30/06/2024","35","266","1344"
"30/06/2024","16","266","1166"
"30/06/2024","39","1504","589"
"30/06/2024","93","1","10"
"30/06/2024","54","2","446"
"30/06/2024","99","2","233"
"30/06/2024","96","2","337"
"30/06/2024","83","1","202"
"30/06/2024","13","2","662"
"30/06/2024","20","266","518"
"30/06/2024","37","234","1556"
"30/06/2024","18","266","292"
"30/06/2024","71","4003","129"
"30/06/2024","61","2","49"
"30/06/2024","11","266","1566"
"01/07/2024","18","266","40"
"01/07/2024","48","2","156"
"01/07/2024","82","2","79"
"01/07/2024","59","2","12"
"01/07/2024","35","266","407"
"01/07/2024","34","234","449"
"01/07/2024","83","1","558"
"01/07/2024","28","2","42"
"01/07/2024","10","2","474"
"01/07/2024","96","2","154"
"01/07/2024","19","266","213"
"01/07/2024","10","266","49"
"01/07/2024","95","2","454"
"01/07/2024","57","234","2428"
"01/07/2024","8","266","157"
"01/07/2024","20","266","121"
"01/07/2024","71","4003","111"
"01/07/2024","86","234","1206"
"01/07/2024","6","234","1081"
"01/07/2024","97","2","284"
"01/07/2024","55","2","284"
"01/07/2024","36","2","294"
"01/07/2024","18","2","50"
"01/07/2024","4","266","484"
"01/07/2024","61","4003","114"
"01/07/2024","5","234","86"
"01/07/2024","3","266","5"
"01/07/2024","65","266","1009"
"01/07/2024","44","266","355"
"01/07/2024","99","2","523"
"01/07/2024","13","2","50"
"01/07/2024","58","2","514"
"01/07/2024","16","266","262"
"01/07/2024","11","266","1502"
"01/07/2024","54","2","470"
"01/07/2024","7","234","62"
"01/07/2024","98","2","1982"
"02/07/2024","10","2","451"
"02/07/2024","37","234","686"
"02/07/2024","5","234","188"
"02/07/2024","98","2","1103"
"02/07/2024","10","266","75"
"02/07/2024","19","266","269"
"02/07/2024","82","2","145"
"02/07/2024","34","234","748"
"02/07/2024","45","266","569"
"02/07/2024","41","266","591"
"02/07/2024","35","266","238"
"02/07/2024","20","266","146"
"02/07/2024","27","266","577"
"02/07/2024","13","2","40"
"02/07/2024","86","234","25"
"02/07/2024","61","4003","1018"
"02/07/2024","36","2","417"
"02/07/2024","4","266","1299"
"02/07/2024","28","2","94"
"02/07/2024","10","1504","48"
"02/07/2024","55","2","226"
"02/07/2024","54","2","685"
"02/07/2024","44","266","20"
"02/07/2024","12","266","738"
"02/07/2024","11","266","365"
"02/07/2024","58","2","176"
"02/07/2024","83","1","357"
"02/07/2024","57","234","712"
"02/07/2024","99","2","490"
"02/07/2024","97","2","460"
"02/07/2024","95","2","377"
"02/07/2024","65","266","277"
"02/07/2024","96","2","43"
"02/07/2024","3","2","206"
"02/07/2024","6","234","38"
"02/07/2024","59","2","429"
"02/07/2024","71","4003","1143"
"02/07/2024","16","266","156"
"02/07/2024","18","2","19"
"02/07/2024","36","266","267"
"03/07/2024","5","234","1252"
"03/07/2024","20","266","427"
"03/07/2024","12","266","785"
"03/07/2024","41","266","384"
"03/07/2024","10","1504","132"
"03/07/2024","27","266","415"
"03/07/2024","45","266","479"
"03/07/2024","11","266","733"
"03/07/2024","35","266","284"
"03/07/2024","65","266","222"
"03/07/2024","34","234","968"
"03/07/2024","70","1504","328"
"03/07/2024","82","2","941"
"03/07/2024","48","2","27"
"03/07/2024","8","266","1084"
"03/07/2024","28","2","44"
"03/07/2024","96","2","433"
"03/07/2024","4","266","1839"
"03/07/2024","19","266","184"
"03/07/2024","86","2","367"
"03/07/2024","16","266","293"
"03/07/2024","2","266","987"
"03/07/2024","44","266","112"
"03/07/2024","93","2","51"
"03/07/2024","71","4003","568"
"03/07/2024","48","266","756"
"03/07/2024","6","234","601"
"03/07/2024","97","2","78"
"03/07/2024","37","234","530"
"03/07/2024","10","266","12"
"03/07/2024","40","234","116"
"03/07/2024","18","2","46"
"03/07/2024","10","2","516"
"03/07/2024","13","2","463"
"03/07/2024","36","2","809"
"03/07/2024","98","2","558"
"03/07/2024","7","234","281"
"03/07/2024","99","2","62"
"03/07/2024","83","1","204"
"04/07/2024","34","234","1444"
"04/07/2024","27","266","494"
"04/07/2024","6","234","695"
"04/07/2024","10","1504","468"
"04/07/2024","93","2","231"
"04/07/2024","16","266","383"
"04/07/2024","5","234","634"
"04/07/2024","13","2","279"
"04/07/2024","2","266","1073"
"04/07/2024","41","266","496"
"04/07/2024","96","2","350"
"04/07/2024","4","266","1419"
"04/07/2024","11","266","840"
"04/07/2024","12","266","663"
"04/07/2024","35","266","506"
"04/07/2024","19","266","196"
"04/07/2024","45","266","554"
"04/07/2024","44","266","416"
"04/07/2024","7","234","951"
"04/07/2024","54","2","254"
"04/07/2024","36","266","324"
"04/07/2024","98","2","2514"
"04/07/2024","82","2","929"
"04/07/2024","8","266","766"
"04/07/2024","70","1504","402"
"04/07/2024","3","266","822"
"04/07/2024","36","2","636"
"04/07/2024","83","1","62"
"04/07/2024","86","2","557"
"04/07/2024","48","266","1072"
"04/07/2024","97","2","266"
"04/07/2024","40","234","1551"
"04/07/2024","20","266","688"
"04/07/2024","37","234","1223"
"04/07/2024","65","266","715"
"05/07/2024","11","266","79"
"05/07/2024","3","2","29"
"05/07/2024","18","4003","426"
"05/07/2024","41","266","429"
"05/07/2024","35","266","724"
"05/07/2024","99","2","201"
"05/07/2024","54","2","182"
"05/07/2024","13","2","438"
"05/07/2024","98","2","1456"
"05/07/2024","7","234","1343"
"05/07/2024","93","2","763"
"05/07/2024","40","234","1831"
"05/07/2024","82","2","948"
"05/07/2024","40","266","6"
"05/07/2024","86","2","739"
"05/07/2024","65","266","246"
"05/07/2024","3","266","412"
"05/07/2024","5","234","1710"
"05/07/2024","44","266","477"
"05/07/2024","16","266","606"
"05/07/2024","97","2","419"
"05/07/2024","36","2","98"
"05/07/2024","70","1504","168"
"05/07/2024","19","266","762"
"05/07/2024","27","266","385"
"05/07/2024","12","266","469"
"05/07/2024","48","266","555"
"05/07/2024","71","234","1176"
"05/07/2024","28","2","50"
"05/07/2024","34","234","2439"
"05/07/2024","10","1504","412"
"05/07/2024","20","266","447"
"05/07/2024","37","234","450"
"05/07/2024","45","266","308"
"05/07/2024","61","2","97"
"05/07/2024","36","266","383"
"05/07/2024","4","266","1518"
"05/07/2024","8","266","607"
"05/07/2024","96","2","321"
"05/07/2024","6","234","233"
"05/07/2024","39","2","34"
"05/07/2024","83","1","87"
"05/07/2024","2","266","929"
"06/07/2024","93","2","709"
"06/07/2024","71","234","494"
"06/07/2024","97","2","113"
"06/07/2024","34","234","2165"
"06/07/2024","37","234","1070"
"06/07/2024","36","2","354"
"06/07/2024","18","4003","813"
"06/07/2024","45","266","364"
"06/07/2024","98","2","889"
"06/07/2024","65","266","30"
"06/07/2024","83","1","106"
"06/07/2024","12","266","669"
"06/07/2024","82","2","907"
"06/07/2024","40","234","493"
"06/07/2024","39","2","76"
"06/07/2024","3","266","1138"
"06/07/2024","35","266","378"
"06/07/2024","11","266","22"
"06/07/2024","36","266","20"
"06/07/2024","5","234","926"
"06/07/2024","86","2","525"
"06/07/2024","44","266","498"
"06/07/2024","20","266","428"
"06/07/2024","2","266","556"
"06/07/2024","7","234","390"
"06/07/2024","13","2","185"
"06/07/2024","54","2","342"
"06/07/2024","16","266","139"
"06/07/2024","19","266","119"
"06/07/2024","8","266","443"
"06/07/2024","59","2","26"
"06/07/2024","6","234","483"
"06/07/2024","4","266","955"
"06/07/2024","3","2","75"
"06/07/2024","55","2","404"
"06/07/2024","57","234","4"
"06/07/2024","28","2","250"
"06/07/2024","99","2","203"
"06/07/2024","27","266","347"
"06/07/2024","48","266","569"
"06/07/2024","10","1504","422"
"06/07/2024","41","266","356"
"06/07/2024","61","2","89"
"06/07/2024","96","2","324"
"07/07/2024","82","2","489"
"07/07/2024","86","2","247"
"07/07/2024","55","2","20"
"07/07/2024","96","2","51"
"07/07/2024","83","1","17"
"07/07/2024","93","2","35"
"08/07/2024","36","2","1234"
"08/07/2024","41","266","288"
"08/07/2024","86","2","144"
"08/07/2024","39","2","38"
"08/07/2024","6","234","1005"
"08/07/2024","10","1504","388"
"08/07/2024","93","2","63"
"08/07/2024","5","234","256"
"08/07/2024","4","266","684"
"08/07/2024","19","266","723"
"08/07/2024","3","2","370"
"08/07/2024","99","2","76"
"08/07/2024","2","266","673"
"08/07/2024","48","266","234"
"08/07/2024","82","2","92"
"08/07/2024","39","1504","110"
"08/07/2024","34","234","1359"
"08/07/2024","57","234","198"
"08/07/2024","55","2","42"
"08/07/2024","27","266","372"
"08/07/2024","70","1504","246"
"08/07/2024","45","266","285"
"08/07/2024","83","1","25"
"08/07/2024","40","234","541"
"08/07/2024","96","2","72"
"08/07/2024","98","2","1191"
"08/07/2024","8","266","442"
"08/07/2024","35","266","931"
"08/07/2024","54","2","209"
"08/07/2024","59","2","80"
"08/07/2024","65","266","51"
"08/07/2024","97","2","30"
"08/07/2024","37","234","726"
"08/07/2024","28","2","214"
"08/07/2024","61","2","164"
"08/07/2024","71","234","354"
"08/07/2024","7","234","1905"
"09/07/2024","98","2","1294"
"09/07/2024","40","234","648"
"09/07/2024","12","266","1334"
"09/07/2024","3","2","390"
"09/07/2024","55","2","138"
"09/07/2024","2","266","787"
"09/07/2024","10","1504","116"
"09/07/2024","86","2","450"
"09/07/2024","35","266","347"
"09/07/2024","65","266","142"
"09/07/2024","4","266","1057"
"09/07/2024","70","1504","456"
"09/07/2024","20","2","82"
"09/07/2024","11","266","154"
"09/07/2024","83","1","716"
"09/07/2024","93","1","39"
"09/07/2024","61","2","230"
"09/07/2024","34","234","1229"
"09/07/2024","8","266","427"
"09/07/2024","71","4003","19"
"09/07/2024","57","234","1890"
"09/07/2024","45","266","473"
"09/07/2024","82","2","603"
"09/07/2024","19","266","259"
"09/07/2024","41","266","655"
"09/07/2024","58","2","92"
"09/07/2024","37","234","681"
"09/07/2024","7","234","1427"
"09/07/2024","71","234","346"
"09/07/2024","13","2","155"
"09/07/2024","36","2","2122"
"09/07/2024","6","234","1551"
"09/07/2024","48","266","366"
"09/07/2024","3","234","626"
"09/07/2024","54","2","145"
"09/07/2024","59","2","22"
"09/07/2024","39","1504","588"
"09/07/2024","27","266","402"
"09/07/2024","93","2","236"
"09/07/2024","99","2","121"
"09/07/2024","96","2","204"
"09/07/2024","97","2","561"
"09/07/2024","28","2","103"
"09/07/2024","5","234","618"
"10/07/2024","36","2","1903"
"10/07/2024","59","2","126"
"10/07/2024","28","2","181"
"10/07/2024","55","2","292"
"10/07/2024","13","2","408"
"10/07/2024","8","266","423"
"10/07/2024","48","266","706"
"10/07/2024","58","2","415"
"10/07/2024","83","1","549"
"10/07/2024","86","2","488"
"10/07/2024","71","234","69"
"10/07/2024","4","266","1606"
"10/07/2024","70","1504","662"
"10/07/2024","37","234","861"
"10/07/2024","16","266","599"
"10/07/2024","3","2","111"
"10/07/2024","93","2","754"
"10/07/2024","11","266","418"
"10/07/2024","85","2","97"
"10/07/2024","7","234","475"
"10/07/2024","99","2","136"
"10/07/2024","3","234","732"
"10/07/2024","61","2","208"
"10/07/2024","71","4003","277"
"10/07/2024","27","266","428"
"10/07/2024","19","266","728"
"10/07/2024","2","266","1003"
"10/07/2024","93","1","44"
"10/07/2024","57","234","1433"
"10/07/2024","35","266","96"
"10/07/2024","40","234","1180"
"10/07/2024","41","266","491"
"10/07/2024","20","2","180"
"10/07/2024","54","2","99"
"10/07/2024","44","266","179"
"10/07/2024","98","2","1561"
"10/07/2024","5","234","545"
"10/07/2024","96","2","214"
"10/07/2024","3","266","127"
"10/07/2024","97","2","352"
"10/07/2024","34","234","1407"
"10/07/2024","18","2","152"
"10/07/2024","45","266","416"
"10/07/2024","82","2","817"
"10/07/2024","6","234","919"
"10/07/2024","12","266","508"
"10/07/2024","39","1504","602"
"10/07/2024","10","1504","498"
"11/07/2024","3","266","396"
"11/07/2024","6","234","1142"
