period_month,ug_name,uol1_name,uol2_name,servicel1_id,servicel1_name,Nº fichas RFO,Nº SN2 con ficha RFO con status OK,Nº SN2 con dependencias Consumer,Nº SN2 del tipo Aplicación no Hijo,Número de features deployed válidas,Número de features deployed,Valor de cumplimiento de objetivos en Op Model,Servicios N2 con medición en el modelo objetivo del Op Model,Vulnerab. de alto riesgo por cada mil líneas de códgio,Vulnerab. de alto riesgo por cada mil líneas de códgio mes anterior,Variación de la evolución de vulnerabilidades,Nº de vulnerabilidades high,Nº de Lineas de código,Nº de vulnerabilidades high en el mes anterior,Líneas de código en el mes anterior
25-May,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,55,56,3,3,1,0,0,1,451.767,0,0
25-Jun,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,207,208,3,3,1,0,0,1,551.829,0,0
25-Jul,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,12,12,3,3,1,0,0,1,588.725,0,0
25-Aug,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,89,89,3,3,1,0,0,1,604.59,0,0
25-Sep,PERU,DATA,DATAHUB,3756,DATIO ENGINEERING,5,5,5,5,114,114,3,3,1,0,0,1,614.158,0,0
25-Mar,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,7,7,3,3,0,0,0,0,344.424,0,0
25-Apr,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,2,2,3,3,0,0,0,0,1.435,0,0
25-May,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,12,12,3,3,0,0,0,0,1.585,0,0
25-Jun,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,33,33,3,3,0,0,0,0,36.872,0,0
25-Jul,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,0,0,3,3,0,0,0,0,36.872,0,0
25-Aug,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,3,3,3,3,33,33,3,3,0,0,0,0,36.307,0,0
25-Sep,PERU,DATA,DATAHUB,3842,DATIO CIB/T&C/RIC,2,2,3,3,45,45,3,3,0,0,0,0,36.317,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4010,FRAUDE,1,1,1,1,0,0,0,0,0,0,0,0,32.261,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4010,FRAUDE,1,1,1,1,0,0,0,1,0,0,0,0,31.349,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4010,FRAUDE,1,1,1,1,0,0,1,1,0,0,0,0,31.349,0,0
25-Mar,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,1,2,2,103,103,2,2,255,0,0,255,7.611.680,0,0
25-Apr,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,1,2,2,1,1,2,2,239,0,0,239,6.587.192,0,0
25-May,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,0,2,2,29,29,2,2,11,0,0,11,6.158.758,0,0
25-Jun,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,2,2,2,98,98,2,2,9,0,0,9,6.197.032,0,0
25-Jul,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,2,2,2,5,5,2,2,172,0,0,172,6.248.617,0,0
25-Aug,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,2,2,2,20,20,2,2,172,0,0,172,6.009.531,0,0
25-Sep,MEXICO,SYSTEMS ENGINEERING,INSURANCE,4036,MULTIASISTENCIA,2,2,2,2,47,47,2,2,172,0,0,172,6.014.338,0,0
25-Mar,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,5,4,5,5,133,133,4,4,579,0,0,579,9.181.792,0,0
25-Apr,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,6,4,5,6,2,2,4,4,244,0,0,244,8.555.713,0,0
25-May,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-May,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,6,4,5,6,1,2,5,5,23,0,0,23,7.714.789,0,0
25-Jun,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,7,4,5,7,117,118,5,5,23,0,0,23,4.773.775,0,0
25-Jul,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,7,4,5,7,2,4,6,6,23,0,0,23,8.969.577,0,0
25-Aug,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,8,4,5,8,17,19,6,6,23,0,0,23,8.453.853,0,0
25-Sep,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,8,4,5,8,33,35,6,6,23,0,0,23,8.459.574,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,0,1,2,0,0,0,0,145.845,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,2,7,1.5,2,0,0,0,0,142.707,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,5,1.5,2,0,0,0,0,144.967,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,0,1.5,2,0,0,0,0,218.212,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,0,1.5,2,0,0,0,0,218.212,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,1,1.5,2,0,0,0,0,218.212,0,0
25-Sep,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,3,1.5,2,0,0,0,0,218.199,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,0,1,3,0,0,0,0,110.292,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,5,1,6,0,0,0,0,0,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,8,1,6,0,0,0,0,146,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,0,1,6,0,0,0,0,23.099,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,5,1,5,0,0,0,0,23.501,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,12,6,6,0,0,0,0,24.015,0,0
25-Sep,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,21,6,6,0,0,0,0,24.147,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,8,8,1,2,0,0,0,0,140.874,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,3,3,1.5,2,0,0,0,0,136.515,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,6,6,1.5,2,0,0,0,0,126.857,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,16,16,0.5,2,0,0,0,0,129.664,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,1,1,0.5,2,0,0,0,0,128.021,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,4,4,1,1,0,0,0,0,128.021,0,0
25-Sep,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,4,4,1,1,0,0,0,0,128.021,0,0
25-Mar,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,1,2,10,10,1,1,0,0,0,0,12.266,0,0
25-Apr,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,1,2,0,0,1,1,0,0,0,0,12.14,0,0
25-May,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,0,0,1,1,0,0,0,0,12.14,0,0
25-Jun,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,2,2,1.5,2,0,0,0,0,12.225,0,0
25-Jul,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,0,0,1,1,0,0,0,0,12.225,0,0
25-Aug,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,0,0,1,1,0,0,0,0,12.225,0,0
25-Sep,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,1,1,1,1,0,0,0,0,12.225,0,0
25-Mar,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,32,32,0.5,2,471,0,0,471,1.619.440,0,0
25-Apr,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,2,1,1,12,12,0,2,471,0,0,471,1.550.062,0,0
25-May,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,8,9,0.5,1,471,0,0,471,1.550.299,0,0
25-Jun,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,42,42,0.5,2,471,0,0,471,1.548.668,0,0
25-Jul,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,10,10,0.5,2,431,0,0,431,1.464.313,0,0
25-Aug,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,11,11,1,1,431,0,0,431,1.464.313,0,0
25-Sep,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,11,11,1,1,431,0,0,431,1.483.249,0,0
25-Mar,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,14,14,1.5,3,0,0,0,0,875.061,0,0
25-Apr,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,2,3,0,0,0,0,0,0,0
25-May,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,1,1,2,3,0,0,0,0,0,0,0
25-Jun,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,13,14,1,3,0,0,0,0,0,0,0
25-Jul,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,3,4,0,0,0,0,0,0,0
25-Aug,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0
25-Sep,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0
25-Mar,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,1,0,2,0,0,0,0,0,0,0,0,26.63,0,0
25-Apr,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,1,0,2,0,0,0,0,0,0,0,0,26.63,0,0
25-May,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,0,0,0,0,0,0,0,0,26.63,0,0
25-Jun,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,1,1,0,0,0,0,0,0,26.63,0,0
25-Jul,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,0,0,0,0,0,0,0,0,26.63,0,0
25-Aug,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,1,1,0,0,0,0,0,0,26.63,0,0
25-Sep,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,1,1,0,0,0,0,0,0,26.63,0,0
25-Mar,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,2,2,1,2,1,1,0,0,0,0,0,0,18.184,0,0
25-Apr,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,0,0,0,0,0,0,18.168,0,0
25-May,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,0,0,0,0,0,0,18.168,0,0
25-Jun,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,0,0,0,0,0,0,18.168,0,0
25-Jul,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,0,0,0,0,0,0,18.168,0,0
25-Aug,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,1,1,0,1,0,0,0,0,0,0,0,0,276,0,0
25-Sep,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,4265,AR38 SALUD FINANCIERA,1,1,0,1,0,0,0,0,0,0,0,0,276,0,0
25-Mar,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,4266,AR29 PRENDARIOS / HIPOTECARIOS,2,2,2,2,4,4,2,2,0,0,0,0,0,0,0
25-Mar,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,48,49,0.5,1,0,0,0,0,109.642,0,0
25-Apr,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,0,1,1,14,14,0,1,0,0,0,0,101.467,0,0
25-May,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,2,2,0.5,1,0,0,0,0,108.065,0,0
25-Jun,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,34,34,0,1,0,0,0,0,110.902,0,0
25-Jul,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,14,14,0,1,0,0,0,0,111.169,0,0
25-Aug,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,19,19,1,1,0,0,0,0,111.169,0,0
25-Sep,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,19,19,1,1,0,0,0,0,111.169,0,0
25-Mar,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,3,3,4,4,0,0,3,3,151,0,0,151,3.827.337,0,0
25-Apr,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,3,3,4,4,0,0,3,3,148,0,0,148,3.449.577,0,0
25-May,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,3,3,4,4,0,0,3,3,147,0,0,147,2.372.536,0,0
25-Jun,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,4,4,4,4,0,0,3,3,136,0,0,136,2.284.841,0,0
25-Jul,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,4,4,4,4,0,0,3,3,116,0,0,116,2.181.036,0,0
25-Aug,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,4,4,4,4,0,0,3,3,118,0,0,118,2.158.949,0,0
25-Sep,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,4,4,4,4,0,0,3,3,118,0,0,118,2.151.611,0,0
25-Jul,ESPANA,SYSTEMS ENGINEERING,DEVOPS & SWDEV TRANSFORMATION,4328,DEVOPS - DEVTOOLS CI/CD - ESPANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jul,ESPANA,SYSTEMS ENGINEERING,DEVOPS & SWDEV TRANSFORMATION,4328,DEVOPS - DEVTOOLS CI/CD - ESPANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug,ESPANA,SYSTEMS ENGINEERING,DEVOPS & SWDEV TRANSFORMATION,4328,DEVOPS - DEVTOOLS CI/CD - ESPANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug,ESPANA,SYSTEMS ENGINEERING,DEVOPS & SWDEV TRANSFORMATION,4328,DEVOPS - DEVTOOLS CI/CD - ESPANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Sep,ESPANA,SYSTEMS ENGINEERING,DEVOPS & SWDEV TRANSFORMATION,4328,DEVOPS - DEVTOOLS CI/CD - ESPANA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25-Mar,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,16,20,0,1,0,0,0,0,227.906,0,0
25-Apr,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,9,12,0,1,0,0,0,0,1.12,0,0
25-May,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,8,8,0,1,0,0,0,0,1.12,0,0
25-Jun,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,43,47,1,1,0,0,0,0,26.056,0,0
25-Jul,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,0,0,1,1,0,0,0,0,27.944,0,0
25-Aug,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,0,0,1,1,0,0,0,0,28.454,0,0
25-Sep,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,0,0,1,1,0,0,0,0,28.456,0,0
25-Mar,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,21,21,1,1,0,0,0,0,533.864,0,0
25-Apr,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,4,4,1,1,0,0,0,0,16.084,0,0
25-May,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,0,0,0,17.405,0,0
25-Jun,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,26,26,1,1,0,0,0,0,35.829,0,0
25-Jul,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,0,0,0,35.919,0,0
25-Aug,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,0,0,0,34.931,0,0
25-Sep,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,0,0,0,34.679,0,0
25-Mar,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,125,125,1,1,0,0,0,0,166.159,0,0
25-Apr,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,29,31,1,1,0,0,0,0,4.004,0,0
25-May,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,21,24,1,1,0,0,0,0,4.478,0,0
25-Jun,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,126,134,1,1,0,0,0,0,55.972,0,0
25-Jul,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,14,14,1,1,0,0,0,0,58.717,0,0
25-Aug,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,28,28,1,1,0,0,0,0,59.281,0,0
25-Sep,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,38,38,1,1,0,0,0,0,61.529,0,0
25-Mar,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,0,0,3,3,19,19,0,2,0,0,0,0,271.312,0,0
25-Apr,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,1,1,3,3,1,1,1.5,3,0,0,0,0,246.808,0,0
25-May,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,1,1,3,3,1,1,1.5,3,0,0,0,0,144.225,0,0
25-Jun,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,1,1,3,3,26,26,1,3,0,0,0,0,162.183,0,0
25-Jul,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,1,1,3,3,0,0,2,3,0,0,0,0,169.465,0,0
25-Aug,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,2,1,3,4,0,0,1.5,3,0,0,0,0,175.711,0,0
25-Sep,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,2,1,3,4,1,1,1.5,3,0,0,0,0,178.328,0,0
25-Mar,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,0,0,1,1,9,9,1,1,0,0,0,0,193.228,0,0
25-Apr,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,0,0,1,1,1,1,1,1,0,0,0,0,218.938,0,0
25-May,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,1,1,1,1,0,0,0,0,223.709,0,0
25-Jun,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,13,13,1,1,0,0,0,0,244.177,0,0
25-Jul,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,0,0,1,1,0,0,0,0,233.419,0,0
25-Aug,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,0,0,1,1,0,0,0,0,251.645,0,0
25-Sep,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,0,0,1,1,0,0,0,0,263.11,0,0
25-Mar,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,4,13,0,3,246,0,0,246,3.491.177,0,0
25-Apr,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,2,2,0.5,3,78,0,0,78,3.085.401,0,0
25-May,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,1,1,1.5,3,78,0,0,78,3.088.882,0,0
25-Jun,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,6,6,1.5,3,78,0,0,78,3.142.095,0,0
