ID_SOT,Estado SOT,Fecha Creacion,Fecha Factibilidad,Fecha Atendido Rechazado,ID Rechazo,Departamento,Provincia,Distrito,Region
1047874,Atendido,31/10/2024 18:19,31/10/2024 18:19,13/11/2024 18:19,,Lima,Huarochiri,Carampoma,Lima
1047875,Atendido,05/11/2024 15:29,08/11/2024 15:29,22/11/2024 15:29,,Junin,Huancayo,Chacapampa,Centro
1047876,Rechazado,19/12/2024 16:17,20/12/2024 16:17,26/12/2024 16:17,25,Puno,San Roman,San Miguel,Sur
1047877,Atendido,23/03/2024 02:32,23/03/2024 02:32,06/04/2024 02:32,,Ayacucho,Huamanga,Chiara,Centro
1047878,Atendido,05/10/2024 23:00,05/10/2024 23:00,13/10/2024 23:00,,Cusco,La Convencion,Quellouno,Sur
1047879,Rechazado,12/03/2024 21:45,15/03/2024 21:45,27/03/2024 21:45,85,Junin,Satipo,Rio Tambo,Centro
1047880,Duplicado/Riesgo/Fraude,15/01/2024 07:21,Sin Información,17/01/2024 07:21,12,Ancash,Sihuas,Alfonso Ugarte,Centro
1047881,Duplicado/Riesgo/Fraude,01/04/2024 14:19,Sin Información,04/04/2024 14:19,1,Ancash,Mariscal Luzuriaga,Casca,Centro
1047882,Pendiente,13/06/2024 18:25,Sin Información,Sin Información,,Cusco,Paruro,Yaurisque,Sur
1047883,Rechazado,10/07/2024 15:07,10/07/2024 15:07,24/07/2024 15:07,16,Cusco,La Convencion,Villa Virgen,Sur
1047884,Pendiente,29/04/2024 02:50,Sin Información,Sin Información,,Lima,Lima,Lurin,Lima
1047885,Atendido,13/07/2024 21:34,15/07/2024 21:34,17/07/2024 21:34,,Piura,Ayabaca,Montero,Norte
1047886,Rechazado,18/07/2024 13:21,21/07/2024 13:21,01/08/2024 13:21,5,Ucayali,Coronel Portillo,Yarinacocha,Centro
1047887,Duplicado/Riesgo/Fraude,30/07/2024 04:34,Sin Información,04/08/2024 04:34,38,Arequipa,Arequipa,Yura,Sur
1047888,Pendiente,18/09/2024 15:00,Sin Información,Sin Información,,Ayacucho,La Mar,Ayna,Centro
1047889,Atendido,17/12/2024 08:13,17/12/2024 08:13,27/12/2024 08:13,,Huancavelica,Huaytara,Pilpichaca,Centro
1047890,Pendiente,24/08/2024 10:30,Sin Información,Sin Información,,Ica,Palpa,Llipata,Sur
1047891,Atendido,08/05/2024 06:39,10/05/2024 06:39,23/05/2024 06:39,,Lima,Cañete,Imperial,Lima
1047892,Pendiente,17/06/2024 12:26,19/06/2024 12:26,Sin Información,,Huancavelica,Huancavelica,Conayca,Centro
1047893,Pendiente,17/06/2024 13:12,17/06/2024 13:12,Sin Información,,Ancash,Huaraz,Jangas,Centro
1047894,Rechazado,18/03/2024 11:03,19/03/2024 11:03,23/03/2024 11:03,56,Ancash,Huari,Uco,Centro
1047895,Rechazado,30/11/2024 10:05,02/12/2024 10:05,07/12/2024 10:05,20,Tacna,Tarata,Susapaya,Sur
1047896,Rechazado,30/04/2024 06:28,30/04/2024 06:28,02/05/2024 06:28,21,Junin,Satipo,Rio Negro,Centro
1047897,Pendiente,16/12/2024 21:01,16/12/2024 21:01,Sin Información,,Cusco,Canas,Yanaoca,Sur
1047898,Rechazado,24/05/2024 19:58,24/05/2024 19:58,07/06/2024 19:58,14,Arequipa,Arequipa,San Juan De Tarucani,Sur
1047899,Atendido,01/03/2024 02:34,04/03/2024 02:34,06/03/2024 02:34,,Junin,Jauja,Ricran,Centro
1047900,Rechazado,04/03/2024 07:26,07/03/2024 07:26,17/03/2024 07:26,26,Ucayali,Padre Abad,Irazola,Centro
1047901,Pendiente,27/11/2024 07:24,Sin Información,Sin Información,,Ancash,Huari,Huachis,Centro
1047902,Pendiente,06/12/2024 10:52,07/12/2024 10:52,Sin Información,,Lima,Lima,San Luis,Lima
1047903,Atendido,20/02/2024 07:44,21/02/2024 07:44,26/02/2024 07:44,,Ayacucho,Sucre,Belen,Centro
1047904,Rechazado,09/10/2024 01:19,10/10/2024 01:19,21/10/2024 01:19,94,Cajamarca,Celendin,Miguel Iglesias,Norte
1047905,Rechazado,11/10/2024 05:12,14/10/2024 05:12,29/10/2024 05:12,13,Huanuco,Huamalies,Tantamayo,Centro
1047906,Duplicado/Riesgo/Fraude,19/07/2024 19:14,Sin Información,20/07/2024 19:14,61,Puno,Azangaro,San Jose,Sur
1047907,Rechazado,06/10/2024 01:14,06/10/2024 01:14,19/10/2024 01:14,87,Tacna,Candarave,Huanuara,Sur
1047908,Pendiente,24/03/2024 13:11,Sin Información,Sin Información,,Huanuco,Dos De Mayo,La Union,Centro
1047909,Rechazado,03/05/2024 02:59,04/05/2024 02:59,10/05/2024 02:59,38,Huanuco,Puerto Inca,Puerto Inca,Centro
1047910,Atendido,13/03/2024 00:15,13/03/2024 00:15,27/03/2024 00:15,,Cajamarca,Jaen,Pucara,Norte
1047911,Rechazado,02/03/2024 19:49,02/03/2024 19:49,16/03/2024 19:49,4,La Libertad,Chepen,Pacanga,Norte
1047912,Duplicado/Riesgo/Fraude,04/04/2024 00:03,Sin Información,09/04/2024 00:03,61,Arequipa,Arequipa,Cerro Colorado,Sur
1047913,Atendido,16/12/2024 16:01,16/12/2024 16:01,25/12/2024 16:01,,La Libertad,Pataz,Huaylillas,Norte
1047914,Pendiente,23/02/2024 20:56,25/02/2024 20:56,Sin Información,,Huanuco,Ambo,Huacar,Centro
1047915,Rechazado,10/03/2024 09:24,13/03/2024 09:24,25/03/2024 09:24,29,Ica,Chincha,Sunampe,Sur
1047916,Rechazado,02/10/2024 02:56,03/10/2024 02:56,08/10/2024 02:56,83,Puno,Puno,Tiquillaca,Sur
1047917,Atendido,10/05/2024 02:49,13/05/2024 02:49,22/05/2024 02:49,,Puno,San Antonio De Putina,Putina,Sur
1047918,Pendiente,29/04/2024 10:11,Sin Información,Sin Información,,Junin,Huancayo,Huacrapuquio,Centro
1047919,Rechazado,13/09/2024 07:00,16/09/2024 07:00,22/09/2024 07:00,95,Cusco,Calca,Lares,Sur
1047920,Atendido,03/08/2024 07:08,03/08/2024 07:08,10/08/2024 07:08,,Pasco,Pasco,Huayllay,Centro
1047921,Atendido,24/06/2024 07:40,26/06/2024 07:40,10/07/2024 07:40,,Piura,Piura,Tambo Grande,Norte
1047922,Rechazado,02/08/2024 09:13,04/08/2024 09:13,19/08/2024 09:13,66,Junin,Jauja,Acolla,Centro
1047923,Pendiente,06/09/2024 17:39,07/09/2024 17:39,Sin Información,,Cajamarca,Cajamarca,San Juan,Norte
1047924,Duplicado/Riesgo/Fraude,14/08/2024 21:23,Sin Información,18/08/2024 21:23,33,Arequipa,Camana,Nicolas De Pierola,Sur
1047925,Pendiente,20/10/2024 18:00,23/10/2024 18:00,Sin Información,,Huancavelica,Acobamba,Paucara,Centro
1047926,Rechazado,10/10/2024 17:56,12/10/2024 17:56,20/10/2024 17:56,81,Cusco,Cusco,Santiago,Sur
1047927,Duplicado/Riesgo/Fraude,30/07/2024 09:08,Sin Información,01/08/2024 09:08,45,Lima,Canta,Huaros,Lima
1047928,Atendido,23/03/2024 18:58,23/03/2024 18:58,06/04/2024 18:58,,Ancash,Pallasca,Huandoval,Centro
1047929,Atendido,11/02/2024 21:54,13/02/2024 21:54,23/02/2024 21:54,,Lambayeque,Ferreñafe,Pitipo,Norte
1047930,Atendido,02/01/2024 10:02,03/01/2024 10:02,15/01/2024 10:02,,Lima,Cañete,Imperial,Lima
1047931,Duplicado/Riesgo/Fraude,27/08/2024 05:21,Sin Información,30/08/2024 05:21,69,Ancash,Casma,Buena Vista Alta,Centro
1047932,Pendiente,18/02/2024 09:31,Sin Información,Sin Información,,Lima,Lima,Ate,Lima
1047933,Atendido,24/12/2024 17:08,24/12/2024 17:08,04/01/2025 17:08,,Ayacucho,Huanta,Huanta,Centro
1047934,Atendido,19/06/2024 09:46,19/06/2024 09:46,04/07/2024 09:46,,Ayacucho,Huanta,Sivia,Centro
1047935,Atendido,20/01/2024 11:28,20/01/2024 11:28,01/02/2024 11:28,,Arequipa,Caylloma,Tuti,Sur
1047936,Duplicado/Riesgo/Fraude,09/07/2024 17:14,Sin Información,14/07/2024 17:14,77,Huancavelica,Tayacaja,Quichuas,Centro
1047937,Pendiente,26/01/2024 18:04,Sin Información,Sin Información,,Lima,Yauyos,Yauyos,Lima
1047938,Rechazado,25/11/2024 18:13,25/11/2024 18:13,27/11/2024 18:13,70,Arequipa,Caraveli,Jaqui,Sur
1047939,Atendido,18/03/2024 02:49,19/03/2024 02:49,01/04/2024 02:49,,Ancash,Sihuas,Chingalpo,Centro
1047940,Atendido,23/06/2024 05:25,25/06/2024 05:25,30/06/2024 05:25,,Cajamarca,San Pablo,San Bernardino,Norte
1047941,Duplicado/Riesgo/Fraude,10/10/2024 05:38,Sin Información,11/10/2024 05:38,61,Huanuco,Marañon,San Buenaventura,Centro
1047942,Atendido,01/04/2024 00:00,01/04/2024 00:00,05/04/2024 00:00,,Cajamarca,Santa Cruz,Ninabamba,Norte
1047943,Rechazado,30/03/2024 22:29,01/04/2024 22:29,14/04/2024 22:29,22,Huancavelica,Huaytara,San Isidro,Centro
1047944,Atendido,25/11/2024 08:07,26/11/2024 08:07,09/12/2024 08:07,,Loreto,Requena,Jenaro Herrera,Norte
1047945,Atendido,08/06/2024 13:20,08/06/2024 13:20,15/06/2024 13:20,,Lima,Huarochiri,Sangallaya,Lima
1047946,Pendiente,11/06/2024 20:46,14/06/2024 20:46,Sin Información,,Moquegua,Ilo,El Algarrobal,Sur
1047947,Duplicado/Riesgo/Fraude,03/05/2024 23:45,Sin Información,05/05/2024 23:45,89,San Martin,Picota,Picota,Norte
1047948,Rechazado,24/03/2024 13:09,24/03/2024 13:09,31/03/2024 13:09,15,Arequipa,Condesuyos,Chuquibamba,Sur
1047949,Duplicado/Riesgo/Fraude,06/03/2024 10:53,Sin Información,08/03/2024 10:53,63,Ucayali,Padre Abad,Irazola,Centro
1047950,Pendiente,18/08/2024 12:17,18/08/2024 12:17,Sin Información,,Lima,Yauyos,Ayaviri,Lima
1047951,Pendiente,01/08/2024 05:45,04/08/2024 05:45,Sin Información,,Ancash,Bolognesi,Aquia,Centro
1047952,Duplicado/Riesgo/Fraude,25/08/2024 18:06,Sin Información,28/08/2024 18:06,56,Cusco,Paruro,Yaurisque,Sur
1047953,Duplicado/Riesgo/Fraude,13/09/2024 09:17,Sin Información,15/09/2024 09:17,50,Huanuco,Ambo,San Rafael,Centro
1047954,Rechazado,29/08/2024 19:53,29/08/2024 19:53,11/09/2024 19:53,21,Tacna,Tarata,Susapaya,Sur
1047955,Pendiente,14/08/2024 15:05,Sin Información,Sin Información,,Huancavelica,Angaraes,Congalla,Centro
1047956,Pendiente,16/04/2024 04:33,Sin Información,Sin Información,,Huancavelica,Churcampa,Locroja,Centro
1047957,Rechazado,19/10/2024 19:21,22/10/2024 19:21,01/11/2024 19:21,43,La Libertad,Pataz,Ongon,Norte
1047958,Duplicado/Riesgo/Fraude,08/05/2024 11:33,Sin Información,09/05/2024 11:33,58,Amazonas,Luya,Colcamar,Norte
1047959,Atendido,16/07/2024 19:35,19/07/2024 19:35,25/07/2024 19:35,,Cajamarca,Santa Cruz,Ninabamba,Norte
1047960,Pendiente,15/09/2024 05:06,Sin Información,Sin Información,,Huancavelica,Castrovirreyna,Aurahua,Centro
1047961,Rechazado,02/11/2024 15:17,02/11/2024 15:17,10/11/2024 15:17,64,Ancash,Recuay,Cotaparaco,Centro
1047962,Atendido,10/02/2024 08:04,11/02/2024 08:04,23/02/2024 08:04,,Lima,Yauyos,Omas,Lima
1047963,Atendido,05/07/2024 20:28,05/07/2024 20:28,17/07/2024 20:28,,La Libertad,Trujillo,Moche,Norte
1047964,Pendiente,30/11/2024 16:46,Sin Información,Sin Información,,Ancash,Antonio Raymondi,Chaccho,Centro
1047965,Duplicado/Riesgo/Fraude,05/06/2024 15:42,Sin Información,06/06/2024 15:42,22,Puno,San Antonio De Putina,Ananea,Sur
1047966,Atendido,13/08/2024 07:01,13/08/2024 07:01,27/08/2024 07:01,,Lima,Yauyos,San Pedro De Pilas,Lima
1047967,Atendido,03/07/2024 05:44,06/07/2024 05:44,19/07/2024 05:44,,Puno,Azangaro,Potoni,Sur
1047968,Duplicado/Riesgo/Fraude,16/09/2024 04:22,Sin Información,20/09/2024 04:22,36,Lambayeque,Chiclayo,Pucala,Norte
1047969,Pendiente,03/09/2024 07:50,Sin Información,Sin Información,,Piura,Piura,El Tallan,Norte
1047970,Duplicado/Riesgo/Fraude,15/11/2024 20:01,Sin Información,19/11/2024 20:01,99,Ayacucho,Huanta,Chaca,Centro
1047971,Pendiente,06/10/2024 12:47,09/10/2024 12:47,Sin Información,,Loreto,Ucayali,Contamana,Norte
1047972,Pendiente,21/04/2024 14:52,24/04/2024 14:52,Sin Información,,Huanuco,Huamalies,Chavin De Pariarca,Centro
1047973,Duplicado/Riesgo/Fraude,04/06/2024 22:48,Sin Información,05/06/2024 22:48,54,Lima,Lima,Puente Piedra,Lima
1047974,Rechazado,10/03/2024 05:01,10/03/2024 05:01,12/03/2024 05:01,39,Huancavelica,Churcampa,Locroja,Centro
1047975,Duplicado/Riesgo/Fraude,02/10/2024 11:17,Sin Información,05/10/2024 11:17,28,Lima,Yauyos,Laraos,Lima
1047976,Rechazado,05/08/2024 00:58,07/08/2024 00:58,18/08/2024 00:58,44,La Libertad,Trujillo,Florencia De Mora,Norte
1047977,Duplicado/Riesgo/Fraude,23/07/2024 04:47,Sin Información,24/07/2024 04:47,13,Ancash,Bolognesi,Antonio Raymondi,Centro
1047978,Duplicado/Riesgo/Fraude,03/05/2024 08:51,Sin Información,07/05/2024 08:51,95,Huancavelica,Tayacaja,Pampas,Centro
1047979,Duplicado/Riesgo/Fraude,07/11/2024 11:45,Sin Información,09/11/2024 11:45,37,Amazonas,Chachapoyas,Mariscal Castilla,Norte
1047980,Duplicado/Riesgo/Fraude,15/04/2024 18:30,Sin Información,19/04/2024 18:30,27,Arequipa,Caylloma,Huanca,Sur
1047981,Duplicado/Riesgo/Fraude,18/07/2024 05:34,Sin Información,21/07/2024 05:34,60,Huanuco,Yarowilca,Choras,Centro
1047982,Pendiente,29/01/2024 21:00,29/01/2024 21:00,Sin Información,,Apurimac,Grau,Gamarra,Sur
1047983,Duplicado/Riesgo/Fraude,08/06/2024 02:22,Sin Información,12/06/2024 02:22,69,Arequipa,Arequipa,Santa Rita De Siguas,Sur
1047984,Pendiente,13/02/2024 00:33,16/02/2024 00:33,Sin Información,,Lima,Cañete,Cerro Azul,Lima
1047985,Rechazado,27/12/2024 14:47,29/12/2024 14:47,06/01/2025 14:47,1,Junin,Yauli,Marcapomacocha,Centro
1047986,Atendido,09/11/2024 14:36,10/11/2024 14:36,23/11/2024 14:36,,Puno,Moho,Moho,Sur
1047987,Atendido,05/10/2024 01:59,05/10/2024 01:59,18/10/2024 01:59,,Lima,Cañete,Chilca,Lima
1047988,Atendido,16/03/2024 19:17,16/03/2024 19:17,31/03/2024 19:17,,Amazonas,Luya,Santa Catalina,Norte
1047989,Duplicado/Riesgo/Fraude,21/05/2024 10:20,Sin Información,24/05/2024 10:20,37,Apurimac,Abancay,Tamburco,Sur
1047990,Pendiente,19/12/2024 13:52,21/12/2024 13:52,Sin Información,,Lima,Cañete,Imperial,Lima
1047991,Rechazado,26/08/2024 13:38,28/08/2024 13:38,09/09/2024 13:38,9,Lima,Huaura,Leoncio Prado,Lima
1047992,Pendiente,19/12/2024 18:38,21/12/2024 18:38,Sin Información,,Cusco,Anta,Zurite,Sur
1047993,Pendiente,12/01/2024 11:38,14/01/2024 11:38,Sin Información,,Cajamarca,San Marcos,Ichocan,Norte
1047994,Duplicado/Riesgo/Fraude,25/10/2024 03:13,Sin Información,30/10/2024 03:13,19,Puno,Melgar,Umachiri,Sur
1047995,Pendiente,26/12/2024 19:55,Sin Información,Sin Información,,Tacna,Tarata,Estique-Pampa,Sur
1047996,Rechazado,24/09/2024 11:50,26/09/2024 11:50,28/09/2024 11:50,56,Puno,San Roman,Cabanillas,Sur
1047997,Duplicado/Riesgo/Fraude,29/03/2024 15:12,Sin Información,01/04/2024 15:12,44,Huanuco,Huacaybamba,Huacaybamba,Centro
1047998,Rechazado,25/05/2024 02:53,25/05/2024 02:53,01/06/2024 02:53,77,Arequipa,Arequipa,Yura,Sur
1047999,Pendiente,23/06/2024 10:14,Sin Información,Sin Información,,Ancash,Santa,Caceres Del Peru,Centro
1048000,Duplicado/Riesgo/Fraude,29/04/2024 21:07,Sin Información,03/05/2024 21:07,67,Lambayeque,Chiclayo,Nueva Arica,Norte
1048001,Atendido,11/03/2024 17:42,14/03/2024 17:42,28/03/2024 17:42,,Cusco,Urubamba,Machupicchu,Sur
1048002,Rechazado,19/10/2024 07:03,19/10/2024 07:03,27/10/2024 07:03,14,Puno,Sandia,Quiaca,Sur
1048003,Pendiente,23/05/2024 17:53,23/05/2024 17:53,Sin Información,,Ayacucho,Parinacochas,Upahuacho,Centro
1048004,Rechazado,08/01/2024 21:17,09/01/2024 21:17,13/01/2024 21:17,58,Huancavelica,Angaraes,Julcamarca,Centro
1048005,Pendiente,11/06/2024 04:36,Sin Información,Sin Información,,La Libertad,Otuzco,Salpo,Norte
1048006,Rechazado,13/12/2024 07:43,16/12/2024 07:43,22/12/2024 07:43,70,Huancavelica,Castrovirreyna,Huachos,Centro
1048007,Atendido,04/04/2024 02:15,04/04/2024 02:15,14/04/2024 02:15,,Ica,Pisco,San Clemente,Sur
1048008,Atendido,17/08/2024 23:18,20/08/2024 23:18,03/09/2024 23:18,,Ayacucho,Paucar Del Sara Sara,Corculla,Centro
1048009,Rechazado,12/02/2024 07:47,14/02/2024 07:47,18/02/2024 07:47,59,Cajamarca,Cajamarca,Los Baños Del Inca,Norte
1048010,Rechazado,12/02/2024 10:30,12/02/2024 10:30,14/02/2024 10:30,54,Ica,Ica,La Tinguiña,Sur
1048011,Atendido,03/02/2024 23:40,03/02/2024 23:40,15/02/2024 23:40,,Callao,Callao,La Perla,Lima
1048012,Pendiente,28/12/2024 21:45,Sin Información,Sin Información,,Ayacucho,Lucanas,Laramate,Centro
1048013,Pendiente,05/09/2024 19:41,Sin Información,Sin Información,,Junin,Huancayo,Sapallanga,Centro
1048014,Pendiente,15/01/2024 07:03,Sin Información,Sin Información,,Ica,Chincha,El Carmen,Sur
1048015,Pendiente,04/01/2024 19:14,Sin Información,Sin Información,,Ancash,Carhuaz,San Miguel De Aco,Centro
1048016,Rechazado,01/05/2024 16:08,02/05/2024 16:08,06/05/2024 16:08,12,Tumbes,Zarumilla,Papayal,Norte
1048017,Duplicado/Riesgo/Fraude,05/04/2024 02:16,Sin Información,08/04/2024 02:16,91,Cusco,Chumbivilcas,Llusco,Sur
1048018,Atendido,18/10/2024 18:38,19/10/2024 18:38,21/10/2024 18:38,,Amazonas,Luya,Lamud,Norte
1048019,Atendido,02/01/2024 15:11,02/01/2024 15:11,17/01/2024 15:11,,Huancavelica,Angaraes,Huanca-Huanca,Centro
1048020,Rechazado,16/08/2024 05:28,16/08/2024 05:28,30/08/2024 05:28,1,Loreto,Maynas,Fernando Lores,Norte
1048021,Atendido,20/06/2024 22:29,20/06/2024 22:29,04/07/2024 22:29,,La Libertad,Sanchez Carrion,Cochorco,Norte
1048022,Atendido,08/06/2024 02:59,08/06/2024 02:59,10/06/2024 02:59,,Lima,Huarochiri,Sangallaya,Lima
1048023,Pendiente,18/11/2024 23:33,19/11/2024 23:33,Sin Información,,Cusco,Cusco,Poroy,Sur
1048024,Atendido,11/03/2024 05:29,11/03/2024 05:29,16/03/2024 05:29,,Ayacucho,Lucanas,San Pedro De Palco,Centro
1048025,Pendiente,31/07/2024 22:16,03/08/2024 22:16,Sin Información,,Amazonas,Chachapoyas,Balsas,Norte
1048026,Pendiente,03/06/2024 02:09,Sin Información,Sin Información,,Huanuco,Huacaybamba,Pinra,Centro
1048027,Duplicado/Riesgo/Fraude,01/10/2024 09:49,Sin Información,03/10/2024 09:49,78,Lima,Lima,La Molina,Lima
1048028,Atendido,06/07/2024 05:04,07/07/2024 05:04,17/07/2024 05:04,,Puno,El Collao,Pilcuyo,Sur
1048029,Rechazado,12/06/2024 10:15,12/06/2024 10:15,27/06/2024 10:15,5,Madre De Dios,Tahuamanu,Iñapari,Sur
1048030,Atendido,02/04/2024 09:57,04/04/2024 09:57,09/04/2024 09:57,,Amazonas,Bongara,Chisquilla,Norte
1048031,Atendido,26/01/2024 15:35,26/01/2024 15:35,06/02/2024 15:35,,Huanuco,Yarowilca,Cahuac,Centro
1048032,Rechazado,10/10/2024 19:53,12/10/2024 19:53,22/10/2024 19:53,100,Arequipa,Arequipa,Uchumayo,Sur
1048033,Rechazado,21/06/2024 01:59,23/06/2024 01:59,07/07/2024 01:59,98,Huancavelica,Huancavelica,Manta,Centro
1048034,Pendiente,22/06/2024 09:22,Sin Información,Sin Información,,Junin,Huancayo,Quilcas,Centro
1048035,Atendido,04/05/2024 16:19,05/05/2024 16:19,18/05/2024 16:19,,Ucayali,Atalaya,Sepahua,Centro
1048036,Duplicado/Riesgo/Fraude,23/12/2024 12:58,Sin Información,26/12/2024 12:58,70,Lima,Yauyos,Madean,Lima
1048037,Pendiente,07/11/2024 05:00,Sin Información,Sin Información,,Junin,Chupaca,Chupaca,Centro
1048038,Duplicado/Riesgo/Fraude,11/05/2024 06:02,Sin Información,12/05/2024 06:02,46,Cajamarca,Celendin,Cortegana,Norte
1048039,Pendiente,31/01/2024 22:56,31/01/2024 22:56,Sin Información,,Apurimac,Aymaraes,Lucre,Sur
1048040,Atendido,27/07/2024 21:18,27/07/2024 21:18,07/08/2024 21:18,,Ica,Ica,La Tinguiña,Sur
1048041,Duplicado/Riesgo/Fraude,30/09/2024 21:48,Sin Información,02/10/2024 21:48,98,Arequipa,Camana,Quilca,Sur
1048042,Duplicado/Riesgo/Fraude,24/02/2024 09:41,Sin Información,29/02/2024 09:41,62,Ancash,Huari,Uco,Centro
1048043,Rechazado,28/06/2024 02:23,28/06/2024 02:23,07/07/2024 02:23,17,San Martin,San Martin,La Banda De Shilcayo,Norte
1048044,Atendido,23/06/2024 14:45,23/06/2024 14:45,08/07/2024 14:45,,Arequipa,Caylloma,Maca,Sur
1048045,Rechazado,21/08/2024 17:37,24/08/2024 17:37,28/08/2024 17:37,37,Puno,Chucuito,Kelluyo,Sur
1048046,Duplicado/Riesgo/Fraude,29/02/2024 07:41,Sin Información,04/03/2024 07:41,25,Junin,Huancayo,Quilcas,Centro
1048047,Atendido,02/06/2024 11:20,03/06/2024 11:20,17/06/2024 11:20,,San Martin,Tocache,Shunte,Norte
1048048,Pendiente,27/12/2024 07:40,Sin Información,Sin Información,,San Martin,Lamas,Shanao,Norte
1048049,Rechazado,25/03/2024 17:49,25/03/2024 17:49,03/04/2024 17:49,38,La Libertad,Otuzco,Agallpampa,Norte
1048050,Duplicado/Riesgo/Fraude,19/10/2024 10:50,Sin Información,24/10/2024 10:50,67,Junin,Satipo,Rio Tambo,Centro
1048051,Duplicado/Riesgo/Fraude,22/08/2024 14:11,Sin Información,24/08/2024 14:11,41,Cajamarca,San Ignacio,San Ignacio,Norte
1048052,Duplicado/Riesgo/Fraude,12/09/2024 10:08,Sin Información,13/09/2024 10:08,46,San Martin,Picota,Tingo De Ponasa,Norte
1048053,Rechazado,14/04/2024 17:26,14/04/2024 17:26,19/04/2024 17:26,59,Pasco,Daniel Alcides Carrion,Chacayan,Centro
1048054,Duplicado/Riesgo/Fraude,25/10/2024 09:26,Sin Información,29/10/2024 09:26,95,Ayacucho,Huamanga,Ayacucho,Centro
1048055,Rechazado,19/10/2024 21:49,19/10/2024 21:49,30/10/2024 21:49,69,Arequipa,La Union,Sayla,Sur
1048056,Atendido,28/03/2024 16:07,28/03/2024 16:07,04/04/2024 16:07,,Ayacucho,Victor Fajardo,Colca,Centro
1048057,Duplicado/Riesgo/Fraude,24/04/2024 15:43,Sin Información,26/04/2024 15:43,25,Moquegua,Ilo,El Algarrobal,Sur
1048058,Rechazado,13/07/2024 14:06,13/07/2024 14:06,22/07/2024 14:06,44,Huanuco,Leoncio Prado,Hermilio Valdizan,Centro
1048059,Rechazado,13/03/2024 19:28,13/03/2024 19:28,20/03/2024 19:28,95,Lima,Huaral,Aucallama,Lima
1048060,Atendido,22/09/2024 11:53,25/09/2024 11:53,07/10/2024 11:53,,Cusco,Chumbivilcas,Livitaca,Sur
1048061,Atendido,06/07/2024 08:22,06/07/2024 08:22,15/07/2024 08:22,,Huanuco,Huamalies,Jircan,Centro
1048062,Atendido,02/09/2024 23:46,04/09/2024 23:46,06/09/2024 23:46,,Cajamarca,San Pablo,San Luis,Norte
1048063,Rechazado,27/10/2024 19:47,27/10/2024 19:47,08/11/2024 19:47,89,Puno,Puno,Paucarcolla,Sur
1048064,Atendido,23/10/2024 09:55,24/10/2024 09:55,03/11/2024 09:55,,Ancash,Huari,San Marcos,Centro
1048065,Pendiente,13/06/2024 22:02,15/06/2024 22:02,Sin Información,,Ancash,Casma,Buena Vista Alta,Centro
1048066,Duplicado/Riesgo/Fraude,13/01/2024 17:43,Sin Información,18/01/2024 17:43,32,Lima,Canta,Santa Rosa De Quives,Lima
1048067,Duplicado/Riesgo/Fraude,07/06/2024 20:27,Sin Información,09/06/2024 20:27,60,Cusco,Cusco,San Jeronimo,Sur
1048068,Duplicado/Riesgo/Fraude,04/10/2024 07:01,Sin Información,08/10/2024 07:01,10,Apurimac,Andahuaylas,Talavera,Sur
1048069,Duplicado/Riesgo/Fraude,16/10/2024 13:25,Sin Información,19/10/2024 13:25,44,Ayacucho,Paucar Del Sara Sara,Corculla,Centro
1048070,Atendido,11/09/2024 21:32,11/09/2024 21:32,23/09/2024 21:32,,Apurimac,Antabamba,Sabaino,Sur
1048071,Pendiente,25/01/2024 16:39,Sin Información,Sin Información,,Lima,Yauyos,Cacra,Lima
1048072,Duplicado/Riesgo/Fraude,15/05/2024 01:51,Sin Información,16/05/2024 01:51,10,Cusco,Paruro,Ccapi,Sur
1048073,Duplicado/Riesgo/Fraude,07/02/2024 00:24,Sin Información,11/02/2024 00:24,9,Piura,Huancabamba,Huancabamba,Norte
1048074,Pendiente,13/02/2024 09:43,Sin Información,Sin Información,,Ayacucho,Paucar Del Sara Sara,Sara Sara,Centro
1048075,Atendido,05/10/2024 08:25,05/10/2024 08:25,13/10/2024 08:25,,Lambayeque,Chiclayo,Eten,Norte
1048076,Atendido,18/10/2024 02:09,18/10/2024 02:09,21/10/2024 02:09,,Cajamarca,Cutervo,San Andres De Cutervo,Norte
1048077,Duplicado/Riesgo/Fraude,21/04/2024 00:11,Sin Información,22/04/2024 00:11,58,Puno,Melgar,Umachiri,Sur
1048078,Duplicado/Riesgo/Fraude,10/06/2024 06:41,Sin Información,12/06/2024 06:41,92,Ucayali,Padre Abad,Irazola,Centro
1048079,Duplicado/Riesgo/Fraude,19/03/2024 14:53,Sin Información,20/03/2024 14:53,96,Cajamarca,Hualgayoc,Chugur,Norte
1048080,Rechazado,14/07/2024 23:33,16/07/2024 23:33,29/07/2024 23:33,63,Arequipa,Caylloma,Achoma,Sur
1048081,Pendiente,19/05/2024 17:29,22/05/2024 17:29,Sin Información,,Loreto,Maynas,Napo,Norte
1048082,Rechazado,16/06/2024 16:46,16/06/2024 16:46,26/06/2024 16:46,86,Puno,Lampa,Ocuviri,Sur
1048083,Duplicado/Riesgo/Fraude,06/03/2024 11:48,Sin Información,07/03/2024 11:48,46,Huanuco,Lauricocha,Jivia,Centro
1048084,Rechazado,02/02/2024 03:54,03/02/2024 03:54,16/02/2024 03:54,64,Lima,Huaral,Chancay,Lima
1048085,Atendido,03/12/2024 19:03,03/12/2024 19:03,11/12/2024 19:03,,Ancash,Santa,Nuevo Chimbote,Centro
